job_link,job_title,comp_name,location,expire_date,update_date,staff_type,salary,job_level,sal_min,sal_max,currency,exp_min,exp_max,exp_measurement,location_Hà Nội,location_Hồ Chí Minh,location_Tây Ninh,location_Bắc Ninh,location_Hưng Yên,location_Bình Dương,location_Hậu Giang,location_Đà Nẵng,location_Bà Rịa - Vũng Tàu,location_Hải Phòng,location_Quốc tế,location_Hải Dương,location_Bình Phước,industry_CNTT - Phần mềm,industry_CNTT - Phần cứng / Mạng,industry_Ngân hàng,industry_Quản lý chất lượng (QA/QC),industry_Kế toán / Kiểm toán,industry_Dệt may / Da giày / Thời trang,industry_Ngành khác,industry_Thống kê,industry_Bán hàng / Kinh doanh,industry_Quản lý điều hành,industry_Tài chính / Đầu tư,industry_Nhân sự,industry_Nội ngoại thất,industry_Hành chính / Thư ký,industry_Cơ khí / Ô tô / Tự động hóa,industry_Vận chuyển / Giao nhận /Kho vận,industry_Xuất nhập khẩu,industry_Sản xuất / Vận hành sản xuất,industry_Luật / Pháp lý,industry_Dịch vụ khách hàng,industry_Tiếp thị / Marketing,industry_Bán lẻ / Bán sỉ,industry_Tiếp thị trực tuyến,industry_Mới tốt nghiệp / Thực tập,industry_Bất động sản,industry_Bảo trì / Sửa chữa,industry_Tư vấn,industry_Chứng khoán,industry_Điện / Điện tử / Điện lạnh,industry_Bảo hiểm,industry_Mỹ thuật / Nghệ thuật / Thiết kế,industry_Quảng cáo / Đối ngoại / Truyền Thông,industry_In ấn / Xuất bản,industry_Giáo dục / Đào tạo,industry_Y tế / Chăm sóc sức khỏe,industry_Biên phiên dịch,industry_Nông nghiệp,industry_Thu mua / Vật tư,industry_Dược phẩm,industry_Bưu chính viễn thông,industry_Thực phẩm & Đồ uống,job_id
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-chuyen-vien-cao-cap-quan-tri-co-so-du-lieu-dba-khoi-cntt.35BDB984.html,chuyên gia/chuyên viên cao cấp quản trị cơ sở dữ liệu (dba) - khối cntt,Ngân Hàng TMCP Quân Đội,Hà Nội,2023-12-05,2023-11-05,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,5.0,8.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB984
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-chuyen-vien-cao-cap-quan-tri-co-so-du-lieu-dba-khoi-cntt.35BEDC59.html,chuyên gia/chuyên viên cao cấp quản trị cơ sở dữ liệu (dba) - khối cntt,Ngân Hàng TMCP Quân Đội,Hà Nội,2023-11-30,2023-11-21,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEDC59
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-quan-ly-du-lieu-nguoi-do-dau-trong-nuoc.35BDEB81.html,nhân viên quản lý dữ liệu người đỡ đầu trong nước,VĂN PHÒNG PHỐI HỢP LÀNG TRẺ EM SOS VIỆT NAM,Hà Nội,2023-12-03,2023-11-03,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDEB81
https://careerbuilder.vn/vi/tim-viec-lam/ha-noi-chuyen-vien-chien-luoc-va-quan-tri-du-lieu-rui-ro-strategic-risk-data-management-officer.35BEF23F.html,[hà nội] - chuyên viên chiến lược và quản trị dữ liệu rủi ro/strategic & risk data management officer,LOTTE FINANCE VIETNAM,Hà Nội,2023-11-30,2023-11-24,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEF23F
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-van-hanh-co-so-du-lieu.35BEFEF4.html,chuyên viên quản trị vận hành cơ sở dữ liệu,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,2023-12-16,2023-11-24,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEFEF4
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-hanh-chinh-quan-ly-du-lieu.35BEDDBA.html,chuyên viên hành chính quản lý dữ liệu,Công ty Cổ phần Tập đoàn Thành Công,Hà Nội,,2023-11-21,Nhân viên chính thức,12 Tr - 15 Tr VND,Nhân viên,12.0,15.0,VND,2.0,3.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEDDBA
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-quan-tri-he-thong-du-lieu.35BE101F.html,nhân viên quản trị hệ thống dữ liệu,CÔNG TY TNHH THẢO HÀ,Hồ Chí Minh,2023-12-19,2023-11-20,Nhân viên chính thức,12 Tr - 15 Tr VND,Nhân viên,12.0,15.0,VND,1.0,3.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE101F
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-quan-tri-he-thong-du-lieu.35BE1376.html,nhân viên quản trị hệ thống dữ liệu,CÔNG TY TNHH THẢO HÀ,Hồ Chí Minh,2023-12-22,2023-11-23,Nhân viên chính thức,12 Tr - 15 Tr VND,Nhân viên,12.0,15.0,VND,1.0,3.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE1376
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-quan-tri-he-thong-du-lieu.35BE1375.html,nhân viên quản trị hệ thống dữ liệu,CÔNG TY TNHH THẢO HÀ,Hồ Chí Minh,2023-12-24,2023-11-25,Nhân viên chính thức,12 Tr - 15 Tr VND,Nhân viên,12.0,15.0,VND,1.0,3.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE1375
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-co-so-du-lieu-phong-van-hanh-ung-dung-k-cntt.35BDFE75.html,chuyên viên quản trị cơ sở dữ liệu - phòng vận hành ứng dụng - k.cntt,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,2023-12-10,2023-11-11,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDFE75
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-co-so-du-lieu-phong-van-hanh-ung-dung-k-cntt.35BEEB4D.html,chuyên viên quản trị cơ sở dữ liệu - phòng vận hành ứng dụng - k.cntt,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,2023-11-30,2023-11-28,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEEB4D
https://careerbuilder.vn/vi/tim-viec-lam/cvcc-van-hanh-co-so-du-lieu-senior-dba-hanoi-ta114.35BDB8E5.html,cvcc vận hành cơ sở dữ liệu  - senior dba - hanoi - ta114,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2023-12-05,2023-11-05,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,6.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB8E5
https://careerbuilder.vn/vi/tim-viec-lam/tester-phong-phan-tich-va-dam-ban-chat-luong-khoi-du-lieu.35BDBD77.html,tester -  phòng phân tích và đảm bản chất lượng - khối dữ liệu,Ngân Hàng TMCP Quân Đội,Hà Nội,2023-12-06,2023-11-07,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDBD77
https://careerbuilder.vn/vi/tim-viec-lam/tester-phong-phan-tich-va-dam-ban-chat-luong-khoi-du-lieu.35BDFF12.html,tester -  phòng phân tích và đảm bản chất lượng - khối dữ liệu,Ngân Hàng TMCP Quân Đội,Hà Nội,2023-12-10,2023-11-11,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDFF12
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-co-so-du-lieu-dba-khoi-cntt.35BE139D.html,chuyên viên quản trị cơ sở dữ liệu (dba) - khối cntt,Ngân Hàng TMCP Quân Đội,Hà Nội,2023-12-22,2023-11-23,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE139D
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-nhap-du-lieu-my-hao-hung-yen-lam-3-ca.35BE0775.html,"nhân viên nhập dữ liệu - mỹ hào, hưng yên - làm 3 ca",DHL Supply Chain (Việt Nam) Ltd,Hưng Yên,2023-12-15,2023-11-16,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0775
https://careerbuilder.vn/vi/tim-viec-lam/cvcc-phan-tich-du-lieu-kinh-doanh-ho-chi-minh-ta131.35BF1395.html,cvcc phân tích dữ liệu kinh doanh - hồ chí minh - ta131,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2024-01-31,2023-11-28,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF1395
https://careerbuilder.vn/vi/tim-viec-lam/data-inventory-supervisor-giam-sat-du-lieu-he-thong-quan-ly-hang-ton-kho-icd-tan-cang-song-than.35BEF0C8.html,data & inventory supervisor/ giám sát dữ liệu hệ thống & quản lý hàng tồn kho ( icd tân cảng sóng thần),DHL Supply Chain (Việt Nam) Ltd,Bình Dương,2023-11-30,2023-11-09,Nhân viên chính thức,Trên15 Tr VND,Trưởng nhóm / Giám sát,15.0,,VND,2.0,5.0,năm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEF0C8
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-nhap-du-lieu-data-entry-clerk-kho-21-icd-tan-cang-song-than-binh-duong.35BEE7FC.html,nhân viên nhập dữ liệu/ data entry clerk (kho 21- icd tân cảng sóng thần - bình dương),DHL Supply Chain (Việt Nam) Ltd,Bình Dương,2023-11-30,2023-11-06,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,2.0,năm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE7FC
https://careerbuilder.vn/vi/tim-viec-lam/hau-giang-10-ky-thuat-vien-xu-ly-du-lieu-ca-hanh-chinh-8h-17h50.35BEEA28.html,[hậu giang] 10 kỹ thuật viên xử lý dữ liệu ca hành chính (8h - 17h50),DIGI-TEXX VIETNAM,Hậu Giang,2023-12-06,2023-11-27,Nhân viên chính thức,4 Tr - 6 Tr VND,Nhân viên,4.0,6.0,VND,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEEA28
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-xu-ly-du-lieu.35BEF14D.html,nhân viên xử lý dữ liệu,Wanek Furniture,Bình Dương,2023-12-09,2023-11-16,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,,năm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEF14D
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-admin-phan-tich-du-lieu.35BF117A.html,nhân viên admin phân tích dữ liệu,CÔNG TY CỔ PHẦN HÙNG CƯỜNG PHARMA,Hồ Chí Minh,2023-12-27,2023-11-27,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,,nghiệm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF117A
https://careerbuilder.vn/vi/tim-viec-lam/data-analysis-intern-thuc-tap-sinh-phan-tich-du-lieu.35BF0C4A.html,data analysis intern / thực tập sinh phân tích dữ liệu,Công ty TNHH Giải pháp Data V Tech,Hồ Chí Minh,2023-12-24,2023-11-24,Thực tập,3 Tr - 6 Tr VND,Sinh viên/ Thực tập sinh,3.0,6.0,VND,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF0C4A
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-thong-tin-co-so-du-lieu-ve-gia.35BDEDC1.html,chuyên viên quản lý thông tin cơ sở dữ liệu về giá,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,2023-12-03,2023-11-03,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDEDC1
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-khoa-hoc-du-lieu-msb-df-dxa-1m412.35BEFD91.html,chuyên gia khoa học dữ liệu - msb df - dxa - 1m412,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,2023-12-30,2023-11-23,Nhân viên chính thức,Lên đến60 Tr VND,Nhân viên,,60.0,VND,2.0,3.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEFD91
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-thong-tin-co-so-du-lieu-ve-gia.35BEE35B.html,chuyên viên quản lý thông tin cơ sở dữ liệu về giá,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,2023-12-01,2023-11-23,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE35B
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-thu-thap-du-lieu-bds-tho-cu-du-an.35BF1116.html,chuyên viên thu thập dữ liệu bđs (thổ cư/dự án),CÔNG TY CỔ PHẦN ONE MOUNT GROUP,"Hà Nội, Hồ Chí Minh, Đà Nẵng",2023-12-27,2023-11-27,Nhân viên chính thức,8 Tr - 15 Tr VND,Nhân viên,8.0,15.0,VND,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF1116
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-nen-tang-du-lieu-phan-tich-msb-df-dxa-1m411.35BEEC7C.html,chuyên gia nền tảng dữ liệu phân tích - msb df - dxa - 1m411,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,2023-12-30,2023-11-28,Nhân viên chính thức,45 Tr - 55 Tr VND,Trưởng nhóm / Giám sát,45.0,55.0,VND,4.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEEC7C
https://careerbuilder.vn/vi/tim-viec-lam/it-helpdesk.35BF0C73.html,it helpdesk,CÔNG TY TNHH GIẢI PHÁP DỮ LIỆU SÁNG TẠO,Bà Rịa - Vũng Tàu,2023-12-24,2023-11-24,Nhân viên chính thức,10 Tr - 20 Tr VND,Nhân viên,10.0,20.0,VND,1.0,3.0,năm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF0C73
https://careerbuilder.vn/vi/tim-viec-lam/data-engineer.35BDE963.html,data engineer,CÔNG TY TNHH GIMASYS,Hà Nội,2023-12-01,2023-11-02,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,3.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDE963
https://careerbuilder.vn/vi/tim-viec-lam/data-engineer-ha-noi-ta083.35BEE2AB.html,data engineer - hà nội - ta083,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2023-11-30,2023-11-23,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE2AB
https://careerbuilder.vn/vi/tim-viec-lam/senior-data-analyst.35BE0D20.html,senior data analyst,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,2023-12-17,2023-11-18,Nhân viên chính thức,22 Tr - 30 Tr VND,Nhân viên,22.0,30.0,VND,2.0,4.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0D20
https://careerbuilder.vn/vi/tim-viec-lam/data-analyst.35BDF7D4.html,data analyst,CÔNG TY TNHH GIMASYS,Hà Nội,2023-12-08,2023-11-09,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,3.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDF7D4
https://careerbuilder.vn/vi/tim-viec-lam/hr-data-analyst-specialist.35BEE606.html,hr data analyst specialist,CÔNG TY CỔ PHẦN GONSA,Hồ Chí Minh,2023-12-03,2023-11-04,Nhân viên chính thức,Cạnh tranh,Trưởng nhóm / Giám sát,,,,2.0,3.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE606
https://careerbuilder.vn/vi/tim-viec-lam/middle-senior-data-analyst.35BEF788.html,middle/senior data analyst,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,2023-12-31,2023-11-27,Nhân viên chính thức,20 Tr - 32 Tr VND,Nhân viên,20.0,32.0,VND,2.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEF788
https://careerbuilder.vn/vi/tim-viec-lam/ky-thuat-vien-sua-chua-chung.35BF0253.html,kỹ thuật viên sửa chữa chung,Đại Lý ủy Quyền Mercedes-Benz - CHI NHÁNH CÔNG TY CỔ PHẦN TRUYỀN THÔNG VÀ DỮ LIỆU THANH TOÁN AN DU TẠI HẢI PHÒNG,Hải Phòng,2023-12-20,2023-11-27,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,,năm,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF0253
https://careerbuilder.vn/vi/tim-viec-lam/tu-van-ban-hang.35BF0250.html,tư vấn bán hàng,Đại Lý ủy Quyền Mercedes-Benz - CHI NHÁNH CÔNG TY CỔ PHẦN TRUYỀN THÔNG VÀ DỮ LIỆU THANH TOÁN AN DU TẠI HẢI PHÒNG,Hải Phòng,2023-12-20,2023-11-27,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF0250
https://careerbuilder.vn/vi/tim-viec-lam/data-analyst.35BEF341.html,data analyst,Công ty Cổ phần CANIFA,Hà Nội,2023-11-30,2023-11-17,Nhân viên chính thức,10 Tr - 22 Tr VND,Nhân viên,10.0,22.0,VND,2.0,10.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEF341
https://careerbuilder.vn/vi/tim-viec-lam/phan-tich-ky-thuat-chung-khoan-_technical-analysis.35BEE9DF.html,phân tích kỹ thuật (chứng khoán)_technical analysis,Công Ty Cổ phần Tài Việt (Vietstock.vn),Hồ Chí Minh,2023-12-21,2023-11-13,Nhân viên chính thức,8 Tr - 12 Tr VND,Nhân viên,8.0,12.0,VND,1.0,3.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE9DF
https://careerbuilder.vn/vi/tim-viec-lam/senior-data-governance-analyst-aiml-model-ha-noi-ta139.35BF1017.html,senior data governance analyst - aiml model - hà nội - ta139,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2023-12-24,2023-11-27,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF1017
https://careerbuilder.vn/vi/tim-viec-lam/senior-data-governance-modeling-ha-noi-ta139.35BF1012.html,senior data governance modeling - hà nội - ta139,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2023-12-24,2023-11-27,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF1012
https://careerbuilder.vn/vi/tim-viec-lam/senior-analytics-governance-officer-ha-noi-ta139.35BF1005.html,senior analytics governance officer - hà nội - ta139,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2023-12-15,2023-11-27,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF1005
https://careerbuilder.vn/vi/tim-viec-lam/cv-cvcc-phan-tich-kinh-doanh-cvp.35BE1A1E.html,cv/ cvcc phân tích kinh doanh (cvp),Công Ty Tài Chính TNHH MB SHINSEI (MCREDIT),Hà Nội,2023-12-24,2023-11-25,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,3.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE1A1E
