job_link,job_title,comp_name,location,expire_date,update_date,industry,staff_type,salary,exp,job_level,Phương thức làm việc
https://careerbuilder.vn/vi/tim-viec-lam/pricing-booking-leader-logistics.35BDEEB3.html,"PRICING/BOOKING LEADER (LOGISTICS)
                                             (Mới)",CÔNG TY TNHH VẬN CHUYỂN VÙNG VỊNH,Hồ Chí Minh,Hạn nộp: 31-10-2023,['04-10-2023'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,15 Tr - 20 Tr VND,2 - 4 Năm,Quản lý,nan
https://careerbuilder.vn/vi/tim-viec-lam/import-export-manager.35BDD64D.html,Import - Export Manager,Công ty TNHH Điện Máy Aqua Việt Nam,Đồng Nai,Hạn nộp: 31-10-2023,['04-10-2023'],"Xuất nhập khẩu, Điện / Điện tử / Điện lạnh, Thu mua / Vật tư",Nhân viên chính thức,Cạnh tranh,3 - 5 Năm,Quản lý,nan
https://careerbuilder.vn/vi/tim-viec-lam/truong-buu-cuc-khach-hang-lon-tai-tay-ninh.35BDE275.html,Trưởng Bưu cục khách hàng lớn tại Tây Ninh,Tổng Công Ty Chuyển Phát Nhanh Bưu Điện,Tây Ninh,Hạn nộp: 30-11-2023,['04-10-2023'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,2 - 3 Năm,Quản lý,nan
https://careerbuilder.vn/vi/tim-viec-lam/hyosung-gongchae-2023-hiring-50-positions-for-freshers-or-below-2-years-of-experiences.35BDEB38.html,"Hyosung Gongchae 2023 – Hiring 50 positions for freshers or below 2 years of experiences
                                             (Mới)",HYOSUNG,"Hồ Chí Minh, Đồng Nai",Hạn nộp: 10-11-2023,['03-10-2023'],"Xuất nhập khẩu, Bán hàng / Kinh doanh, Nhân sự",Nhân viên chính thức,450 - 550 USD,nan,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-ban-hang-xuat-khau.35BDED00.html,"Chuyên Viên Bán Hàng Xuất Khẩu
                                             (Mới)",CÔNG TY CỔ PHẦN XUÂN HÒA VIỆT NAM,Vĩnh Phúc,Hạn nộp: 03-11-2023,['03-10-2023'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,1 - 3 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-chung-tu-xuat-nhap-khau.35BDE998.html,"Nhân viên chứng từ xuất nhập khẩu
                                             (Mới)",Công ty Cổ Phần Dệt May Đông Khánh,Hồ Chí Minh,Hạn nộp: 15-10-2023,['03-10-2023'],Xuất nhập khẩu,Nhân viên chính thức,Trên10 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-xuat-nhap-khau-sales-logistics.35BDD42F.html,Nhân Viên Kinh Doanh Xuất Nhập Khẩu (Sales Logistics),Vantage Logistics Corporation,Hà Nội,Hạn nộp: 31-10-2023,['02-10-2023'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,1 - 2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-sales-quoc-te.35BDE958.html,"Nhân Viên Sales Quốc Tế
                                             (Mới)",CÔNG TY TNHH THỰC PHẨM VÀ ĐỒ UỐNG INTERFRESH,Bình Dương,Hạn nộp: 02-11-2023,['02-10-2023'],"Bán hàng / Kinh doanh, Xuất nhập khẩu",Nhân viên chính thức,Trên25 Tr VND,nan,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau.35BDB3BD.html,Nhân viên xuất nhập khẩu,CÔNG TY TNHH ORIENTAL GARMENT AN GIANG,An Giang,Hạn nộp: 30-10-2023,['01-10-2023'],Xuất nhập khẩu,Nhân viên chính thức,Cạnh tranh,1 - 2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/truong-bo-phan-chung-tu-khai-bao-hai-quan.35BDE822.html,TRƯỞNG BỘ PHẬN CHỨNG TỪ KHAI BÁO HẢI QUAN,CÔNG TY TNHH VẬN CHUYỂN VÙNG VỊNH,Hồ Chí Minh,Hạn nộp: 31-10-2023,['30-09-2023'],"Xuất nhập khẩu, Sản xuất / Vận hành sản xuất",Nhân viên chính thức,15 Tr - 20 Tr VND,2 - 4 Năm,Quản lý,nan
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-chung-tu-xuat-khau.35BDE725.html,Chuyên viên chứng từ xuất khẩu,CÔNG TY CỔ PHẦN TẬP ĐOÀN VIHAMARK,Hà Nội,Hạn nộp: 18-10-2023,['30-09-2023'],"Thực phẩm & Đồ uống, Công nghệ thực phẩm / Dinh dưỡng, Xuất nhập khẩu",Nhân viên chính thức,"12,000,000 - 15,000,000 VND",1 - 2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/dai-dien-thuong-mai-tai-my.35BDE7E9.html,ĐẠI DIỆN THƯƠNG MẠI TẠI MỸ,Công Ty Cổ Phần Phúc Sinh,New Jersey,Hạn nộp: 30-10-2023,['29-09-2023'],Xuất nhập khẩu,Nhân viên chính thức,Cạnh tranh,2 - 4 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/import-export-staff.35BDE073.html,Import-Export Staff,"TPC VINA Plastic and Chemical Corp., Ltd.",Hồ Chí Minh,Hạn nộp: 25-10-2023,['29-09-2023'],"Xuất nhập khẩu, Vận chuyển / Giao nhận /Kho vận, Bán hàng / Kinh doanh",Nhân viên chính thức,"Trên10,000,000 VND",1 - 2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau.35BDE53D.html,Nhân Viên Xuất Nhập Khẩu,CÔNG TY TNHH LOTTE CHEMICAL VIỆT NAM,Đồng Nai,Hạn nộp: 28-10-2023,['28-09-2023'],"Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu, Sản xuất / Vận hành sản xuất",Nhân viên chính thức,Cạnh tranh,nan,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/customer-service-staff-bau-bang-industrial-park.35BDE533.html,Customer Service Staff - Bau Bang Industrial Park,Kolon Industries Binh Duong Company Limited,Bình Dương,Hạn nộp: 31-10-2023,['28-09-2023'],"Bán hàng / Kinh doanh, Xuất nhập khẩu, Vận chuyển / Giao nhận /Kho vận",Nhân viên chính thức,9 Tr - 12 Tr VND,nan,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/import-export-customer-services-staff-japanese-logistics-company.35BDE4E2.html,Import Export - Customer Services Staff (Japanese Logistics Company),Công ty LD TNHH Nippon Express (Việt Nam),Hồ Chí Minh,Hạn nộp: 15-10-2023,['28-09-2023'],"Dịch vụ khách hàng, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,1 - 2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/business-development-executive-of-human-apis.35BDC6D0.html,Business Development Executive of Human APIs,"The representative office of Arshine Pharmaceutical Co., Ltd in Ho Chi Minh city",Hồ Chí Minh,Hạn nộp: 15-10-2023,['28-09-2023'],Xuất nhập khẩu,"Nhân viên chính thức, Thời vụ/ Nghề tự do",20 Tr - 45 Tr VND,3 - 8 Năm,Nhân viên,Việc làm từ nhà
https://careerbuilder.vn/vi/tim-viec-lam/sales-logistic-luong-cb-tu-8tr-thu-nhap-trung-binh-15-30tr.35BDAE93.html,"Sales Logistic - Lương CB từ 8TR, thu nhập trung bình 15-30TR",Công Ty Cổ Phần Hợp Nhất Quốc Tế,Hà Nội,Hạn nộp: 27-10-2023,['28-09-2023'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,8 Tr - 30 Tr VND,1 - 3 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/logistics-supervisor-customs-brokerage-and-transportation.35BDAD1A.html,Logistics Supervisor (Customs Brokerage and Transportation),Toll Group I Logistic and Forwarding,Hồ Chí Minh,Hạn nộp: 27-10-2023,['28-09-2023'],"Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,5 - 8 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-mang-luoi.35BDBE11.html,Chuyên viên kinh doanh mạng lưới,Tổng Công Ty Chuyển Phát Nhanh Bưu Điện,Hà Nội,Cơ hội ứng tuyển chỉ còn: 3 ngày,['28-09-2023'],"Tiếp thị / Marketing, Bán hàng / Kinh doanh, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,1 - 2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau-luan-phien-ca-dem-tai-cu-chi-muc-luong-hap-dan.35BDDD17.html,"Nhân viên xuất nhập khẩu (luân phiên ca đêm tại Củ Chi, mức lương hấp dẫn)",Techtronic Industries Vietnam (TTI),Hồ Chí Minh,Hạn nộp: 15-11-2023,['25-09-2023'],"Thu mua / Vật tư, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/airfreight-manager.35BD6FE3.html,Airfreight Manager,Công Ty TNHH Mainfreight Việt Nam,Hồ Chí Minh,Hạn nộp: 24-10-2023,['25-09-2023'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,8 Năm,Quản lý,nan
https://careerbuilder.vn/vi/tim-viec-lam/airfreight-supervisor.35BD7048.html,Airfreight Supervisor,Công Ty TNHH Mainfreight Việt Nam,Hà Nội,Hạn nộp: 24-10-2023,['25-09-2023'],nan,nan,nan,nan,nan,nan
https://careerbuilder.vn/vi/tim-viec-lam/chief-accountant.35BDA9F4.html,Chief accountant,"Hanaro TNS Vietnam Co.,ltd in Ho Chi Minh Branch",Hồ Chí Minh,Hạn nộp: 24-10-2023,['25-09-2023'],"Vận chuyển / Giao nhận /Kho vận, Kế toán / Kiểm toán, Xuất nhập khẩu",Nhân viên chính thức,Trên800 USD,10 Năm,Quản lý,nan
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-quoc-te.35BDA7ED.html,TRƯỞNG PHÒNG KINH DOANH QUỐC TẾ,Công Ty Cổ Phần Bột - Thực Phẩm Tài Ký,Hồ Chí Minh,Hạn nộp: 23-10-2023,['24-09-2023'],nan,nan,nan,nan,nan,nan
https://careerbuilder.vn/vi/tim-viec-lam/sales-executive.35BDA752.html,Sales Executive,CÔNG TY TNHH MAXPEED VIỆT NAM,"Hà Nội, Hải Phòng",Hạn nộp: 23-10-2023,['24-09-2023'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,10 Tr - 15 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau.35BDDA15.html,Nhân Viên Xuất Nhập Khẩu,Công Ty TNHH TECHNO EXCEL Việt Nam,Bình Dương,Hạn nộp: 22-10-2023,['22-09-2023'],"Hành chính / Thư ký, Xuất nhập khẩu, Sản xuất / Vận hành sản xuất",Nhân viên chính thức,Lên đến14 Tr VND,Lên đến2Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/pho-giam-doc-van-hanh-cang.35BDC739.html,Phó Giám Đốc Vận hành Cảng,Pacific Corporations,"Bình Thuận, Hồ Chí Minh",Hạn nộp: 11-10-2023,['20-09-2023'],"Vận chuyển / Giao nhận /Kho vận, Quản lý điều hành, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,Trên5 Năm,Phó Giám đốc,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-logistics.35BDB83E.html,Nhân viên Logistics,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU,Hà Nội,Cơ hội ứng tuyển chỉ còn: 3 ngày,['20-09-2023'],"Vận chuyển / Giao nhận /Kho vận, Quảng cáo / Đối ngoại / Truyền Thông, Xuất nhập khẩu",Nhân viên chính thức,13 Tr - 15 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-mua-hang-tieng-trung.35BD9F57.html,Chuyên viên Mua hàng Tiếng Trung,Công ty Cổ phần Mạc Tích,Hồ Chí Minh,Hạn nộp: 18-10-2023,['04-10-2023'],"Bán hàng / Kinh doanh, Xuất nhập khẩu, Thu mua / Vật tư",Nhân viên chính thức,Cạnh tranh,1 - 8 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-sales-admin-xuat-khau.35BDEDC3.html,"NHÂN VIÊN SALES ADMIN XUẤT KHẨU
                                                                (Mới)",Công ty TNHH TANISA,Hồ Chí Minh,Hạn nộp: 30-10-2023,['04-10-2023'],"Bán hàng / Kinh doanh, Thực phẩm & Đồ uống, Xuất nhập khẩu",Nhân viên chính thức,Trên7 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-kiem-soat-noi-bo.35BDEEFE.html,"Chuyên viên kiểm soát nội bộ
                                                                (Mới)",Công ty TNHH Toàn Cầu Khải Minh,Hà Nội,Hạn nộp: 31-10-2023,['04-10-2023'],"Kế toán / Kiểm toán, Tài chính / Đầu tư, Xuất nhập khẩu",Nhân viên chính thức,Trên12 Tr VND,Trên5 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/pho-phong-ke-toan.35BDEEF7.html,"Phó Phòng Kế toán
                                                                (Mới)",Công ty TNHH Toàn Cầu Khải Minh,Hà Nội,Hạn nộp: 31-10-2023,['04-10-2023'],Xuất nhập khẩu,Nhân viên chính thức,Trên15 Tr VND,Trên3 Năm,Trưởng nhóm / Giám sát,nan
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-tu-van-nghiep-vu-hai-quan.35BDEEE5.html,"Chuyên viên tư vấn nghiệp vụ Hải quan
                                                                (Mới)",Công ty TNHH Toàn Cầu Khải Minh,Hà Nội,Hạn nộp: 31-10-2023,['04-10-2023'],"Tư vấn, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Trên8 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-chung-tu-khai-bao-hai-quan.35BDEEDF.html,"Nhân viên chứng từ khai báo hải quan
                                                                (Mới)",Công ty TNHH Toàn Cầu Khải Minh,Hà Nội,Hạn nộp: 31-10-2023,['04-10-2023'],"Vận chuyển / Giao nhận /Kho vận, Hàng hải, Xuất nhập khẩu",Nhân viên chính thức,Trên7 Tr VND,nan,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-cham-soc-khach-hang-xuat-nhap-khau.35BDEED9.html,"Nhân viên chăm sóc khách hàng xuất nhập khẩu
                                                                (Mới)",Công ty TNHH Toàn Cầu Khải Minh,Hà Nội,Hạn nộp: 31-10-2023,['04-10-2023'],"Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,7 Tr - 10 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-thu-mua.35BDEEBB.html,"Nhân viên thu mua
                                                                (Mới)",CÔNG TY TNHH PHÁT TRIỂN NGUYÊN LIỆU XANH,Hồ Chí Minh,Hạn nộp: 30-11-2023,['04-10-2023'],"Xuất nhập khẩu, Thu mua / Vật tư, Sản xuất / Vận hành sản xuất",Nhân viên chính thức,20 Tr - 30 Tr VND,5 - 10 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-chung-tu-hang-bien-docs-seafreight.35BDEEA8.html,"Nhân Viên Chứng từ hàng biển (Docs Seafreight)
                                                                (Mới)",Công ty TNHH Toàn Cầu Khải Minh,Hà Nội,Hạn nộp: 31-10-2023,['04-10-2023'],"Dịch vụ khách hàng, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,7 Tr - 10 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/import-export-supervisor.35BDEEA0.html,"Import/Export Supervisor
                                                                (Mới)",Theodore Alexander HCM,Hồ Chí Minh,Hạn nộp: 02-12-2023,['04-10-2023'],"Xuất nhập khẩu, Đồ gỗ, Nội ngoại thất",Nhân viên chính thức,Cạnh tranh,3 - 8 Năm,Trưởng nhóm / Giám sát,nan
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-mua-hang-ke-hoach-nha-may.35BD837E.html,Chuyên Viên Mua Hàng - Kế Hoạch ( Nhà Máy ),Tập Đoàn Karofi Holding,Hưng Yên,Hạn nộp: 02-11-2023,['04-10-2023'],"Bán hàng / Kinh doanh, Xuất nhập khẩu",Nhân viên chính thức,13 Tr - 17 Tr VND,1 - 2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-logistics.35BDC7F6.html,TRƯỞNG PHÒNG KINH DOANH LOGISTICS,CÔNG TY TNHH FBI LOGISTICS,Hồ Chí Minh,Hạn nộp: 30-10-2023,['04-10-2023'],Xuất nhập khẩu,Nhân viên chính thức,20 Tr - 30 Tr VND,2 - 5 Năm,Trưởng nhóm / Giám sát,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-mua-hang-sourcing-garment-fluent-chinese.35BDC8D9.html,Nhân Viên Mua hàng - Sourcing (Garment - Fluent Chinese),Công ty cổ phần Nu Việt Nam,Hà Nội,Hạn nộp: 12-10-2023,['04-10-2023'],"Xuất nhập khẩu, Dệt may / Da giày / Thời trang, Thu mua / Vật tư",Nhân viên chính thức,15 Tr - 20 Tr VND,Trên2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/pho-phong-mua-hang-xuat-nhap-khau-tai-ngoai-giao-doan.35BDC89F.html,Phó Phòng Mua Hàng Xuất Nhập Khẩu Tại Ngoại Giao Đoàn,Công Ty TNHH XNK Cầu Nối Việt,Hà Nội,Hạn nộp: 12-10-2023,['04-10-2023'],"Hàng gia dụng / Chăm sóc cá nhân, Xuất nhập khẩu, Thu mua / Vật tư",Nhân viên chính thức,16 Tr - 21 Tr VND,2 - 10 Năm,Quản lý,nan
https://careerbuilder.vn/vi/tim-viec-lam/kinh-doanh-quoc-te-tieng-anh.35BDC7AC.html,Kinh Doanh Quốc Tế (Tiếng Anh),CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU,Hà Nội,Hạn nộp: 16-10-2023,['04-10-2023'],"Bán hàng / Kinh doanh, Xuất nhập khẩu, Quản lý điều hành",Nhân viên chính thức,10 Tr - 15 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-kinh-doanh-thiet-bi-ve-sinh.35BDD6DF.html,Giám Đốc Kinh Doanh (Thiết Bị Vệ Sinh),CÔNG TY TNHH SAMJO & PARTNERS,Hà Nội,Hạn nộp: 20-10-2023,['04-10-2023'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,18 Tr - 20 Tr VND,Trên5 Năm,Trưởng nhóm / Giám sát,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-er-quan-ly-thiet-bi-biet-tieng-anh.35BDD5B1.html,NHÂN VIÊN ER (QUẢN LÝ THIẾT BỊ) Biết Tiếng Anh,Công ty TNHH Wistron Infocomm,Hà Nam,Cơ hội ứng tuyển chỉ còn: 4 ngày,['04-10-2023'],"Xuất nhập khẩu, Quản lý điều hành",Nhân viên chính thức,10 Tr - 17 Tr VND,1 - 5 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/ky-su-pme.35BDD590.html,Kỹ sư PME,Công ty TNHH Wistron Infocomm,Hà Nam,Cơ hội ứng tuyển chỉ còn: 4 ngày,['04-10-2023'],"Cơ khí / Ô tô / Tự động hóa, Sản xuất / Vận hành sản xuất, Xuất nhập khẩu",Nhân viên chính thức,12 Tr - 15 Tr VND,nan,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-chat-luong-iqc.35BA3160.html,Nhân Viên Chất Lượng( IQC),Công ty TNHH Elentec Việt Nam,Hà Nội,Hạn nộp: 19-10-2023,['04-10-2023'],"Xuất nhập khẩu, Quản lý chất lượng (QA/QC), Thu mua / Vật tư",Nhân viên chính thức,Trên8 Tr VND,1 - 5 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-xuat-khau-mua-hang-cong-ty-nhat-tieng-nhat-tieng-anh-upto-18tr.35BDD634.html,"NHÂN VIÊN XUẤT KHẨU – MUA HÀNG ( CÔNG TY NHẬT, TIẾNG NHẬT/TIẾNG ANH, UPTO 18TR)",Công Ty Cổ Phần Đầu Tư VJC,"Hà Nam, Hà Nội, Hưng Yên",Hạn nộp: 20-11-2023,['04-10-2023'],"Sản xuất / Vận hành sản xuất, Thu mua / Vật tư, Xuất nhập khẩu",Nhân viên chính thức,12 Tr - 18 Tr VND,1 - 2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-thu-hoi-cong-no-du-an-ket-cau-thep-tieng-anh-giao-tiep.35BDD621.html,Nhân Viên Thu Hồi Công Nợ Dự Án Kết Cấu Thép (Tiếng anh giao tiếp),ATAD Steel Structure Corporation - Văn Phòng Chính,Hồ Chí Minh,Hạn nộp: 20-10-2023,['04-10-2023'],"Tài chính / Đầu tư, Hành chính / Thư ký, Xuất nhập khẩu",Nhân viên chính thức,10 Tr - 15 Tr VND,1 - 2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/giao-dich-quoc-te-va-phu-trach-san-pham-foreign-affair-and-product-specialist.35BDE2B3.html,Giao Dịch Quốc Tế Và Phụ Trách Sản Phẩm (Foreign Affair And Product Specialist),Công ty TNHH Vạn Niên,Hà Nội,Hạn nộp: 27-10-2023,['04-10-2023'],"Y tế / Chăm sóc sức khỏe, Xuất nhập khẩu, Thu mua / Vật tư",Nhân viên chính thức,Cạnh tranh,1 - 3 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/hot-logistics-sub-leader.35BDE333.html,[HOT] Logistics Sub Leader,CÔNG TY TRÁCH NHIỆM HỮU HẠN SÀI GÒN PRECISION,Hồ Chí Minh,Hạn nộp: 27-10-2023,['04-10-2023'],"Thu mua / Vật tư, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,2 - 5 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/operation-executive-freight-fwd-nhan-vien-chung-tu-hang-sea-import-export.35BDE313.html,Operation Executive (Freight Fwd)/Nhân Viên Chứng Từ (Hàng Sea Import/Export),"RHENUS LOGISTICS LTD,.",Hà Nội,Hạn nộp: 30-12-2023,['04-10-2023'],"Tư vấn, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,1 - 2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/freight-forwarder-customs-clearance-assistant-manager.35B731CB.html,Freight forwarder / Customs clearance / Assistant Manager,CÔNG TY TNHH NBLUE LOGIS,Hồ Chí Minh,Hạn nộp: 30-11-2023,['04-10-2023'],"Dịch vụ khách hàng, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Trên14 Tr VND,Trên5 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/hot-international-sales-specialist-up-to-50m-hanoi.35BDE2E4.html,[HOT] International Sales Specialist UP TO 50M - Hanoi,CÔNG TY CP STARPOLY,Hà Nội,Hạn nộp: 26-10-2023,['04-10-2023'],"Tiếp thị / Marketing, Bán hàng / Kinh doanh, Xuất nhập khẩu",Nhân viên chính thức,20 Tr - 50 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/dai-dien-thuong-mai-tai-my-duc.35BDE3F6.html,ĐẠI DIỆN THƯƠNG MẠI TẠI MỸ & ĐỨC,Công Ty Cổ Phần Phúc Sinh,Hồ Chí Minh,Hạn nộp: 27-10-2023,['04-10-2023'],Xuất nhập khẩu,Nhân viên chính thức,Cạnh tranh,2 - 4 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/pho-giam-doc-phu-trach-logistics-forwarding-warehouse.35BDEE44.html,"PHÓ GIÁM ĐỐC PHỤ TRÁCH LOGISTICS - FORWARDING - WAREHOUSE
                                             (Mới)",Tổng Công ty Đối Tác Chân Thật,Hồ Chí Minh,Hạn nộp: 30-11-2023,['03-10-2023'],"Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,Trên10 Năm,Phó Giám đốc,nan
https://careerbuilder.vn/vi/tim-viec-lam/purchasing-manager.35BDEE2A.html,"PURCHASING MANAGER
                                             (Mới)",Action Composites Hightech Industries,Đồng Nai,Hạn nộp: 05-11-2023,['03-10-2023'],"Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu, Thu mua / Vật tư",Nhân viên chính thức,40 Tr - 50 Tr VND,5 - 7 Năm,Quản lý,nan
https://careerbuilder.vn/vi/tim-viec-lam/purchasing-officer-work-at-cu-chi.35BDEDEF.html,"Purchasing Officer Work at Củ Chi
                                             (Mới)",CÔNG TY CP SAIGON AUTO SUPPORTING INDUSTRY,Hồ Chí Minh,Hạn nộp: 31-10-2023,['03-10-2023'],"Cơ khí / Ô tô / Tự động hóa, Thu mua / Vật tư, Xuất nhập khẩu",Nhân viên chính thức,9 Tr - 12 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-mua-hang.35BDEDD9.html,"Chuyên viên Mua hàng
                                             (Mới)",Công ty Cổ phần Tập đoàn Gỗ Minh Long,Hà Nội,Hạn nộp: 29-10-2023,['03-10-2023'],"Xuất nhập khẩu, Thu mua / Vật tư, Nội ngoại thất",Nhân viên chính thức,11 Tr - 18 Tr VND,1 - 5 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/customer-service-manager-csm.35BDED73.html,"Customer Service Manager (CSM)
                                             (Mới)","Vietnam Pros Technology Co., Ltd",Hà Nội,Hạn nộp: 02-12-2023,['03-10-2023'],"Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu, Thu mua / Vật tư",Nhân viên chính thức,20 Tr - 30 Tr VND,3 - 10 Năm,Quản lý,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-sales-logistics.35BDED4B.html,"Nhân Viên Kinh doanh (Sales Logistics)
                                             (Mới)",Công ty TNHH Toàn Cầu Khải Minh,Hà Nội,Hạn nộp: 31-10-2023,['03-10-2023'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,10 Tr - 20 Tr VND,1 - 3 Năm,Nhân viên,nan
