job_link,job_title,comp_name,location,expire_date,update_date,industry,staff_type,salary,exp,job_level,Phương thức làm việc
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau-import-export-officer.35BF5F03.html,Nhân Viên Xuất Nhập Khẩu – Import-Export Officer,Công Ty TNHH Fursys VN,Đồng Nai,Hạn nộp: 09-02-2024,['10-01-2024'],nan,nan,nan,nan,nan,nan
https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-xuat-nhap-khau.35BF5354.html,Chuyên viên kinh doanh xuất nhập khẩu,Công ty Cổ phần Devyt,Hà Nội,Hạn nộp: 03-02-2024,['10-01-2024'],Xuất nhập khẩu,Nhân viên chính thức,15 Tr - 18 Tr VND,2 - 5 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau.35BF5D96.html,Nhân Viên Xuất Nhập Khẩu,CÔNG TY TNHH LONG VÂN,Bình Dương,Hạn nộp: 08-02-2024,['08-01-2024'],"Xuất nhập khẩu, Sản xuất / Vận hành sản xuất, Thu mua / Vật tư",Nhân viên chính thức,13 Tr - 17 Tr VND,Trên2 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/senior-pricing-executive-routing-us.35BF2501.html,SENIOR PRICING EXECUTIVE (ROUTING: US),SCT LOGISTICS JSC,Hồ Chí Minh,Hạn nộp: 05-02-2024,['07-01-2024'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,12 Tr - 18 Tr VND,Trên5 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/logistics-staff-ha-noi.35BF2313.html,Logistics Staff – Hà Nội,"NNR GLOBAL LOGISTICS (VIET NAM) Co., LTD",Hà Nội,Hạn nộp: 05-02-2024,['07-01-2024'],"Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Trên550 USD,1 - 3 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/logistics-cum-purchasing-executive.35BF57F2.html,Logistics cum Purchasing Executive,Công Ty TNHH Techbond MFG (Việt Nam),Bình Dương,Hạn nộp: 31-01-2024,['05-01-2024'],"Xuất nhập khẩu, Sản xuất / Vận hành sản xuất, Thu mua / Vật tư",Nhân viên chính thức,15 Tr - 20 Tr VND,2 - 5 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/pricing-logistics-hang-xuat.35BEF05D.html,Pricing Logistics (Hàng Xuất),CÔNG TY TNHH GIAO NHẬN VẬN TẢI HÀNG HÓA QUỐC TẾ VIVA,Hà Nội,Hạn nộp: 26-01-2024,['28-12-2023'],"Xuất nhập khẩu, Thu mua / Vật tư, Vận chuyển / Giao nhận /Kho vận",Nhân viên chính thức,12 Tr - 15 Tr VND,Trên2 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/ha-noi-customer-service-support-9-month-contract-philips-healthcare-vn.35BF5DDB.html,[Hà Nội] Customer Service Support (9-month Contract) - Philips Healthcare VN,Talentnet Corporation,Hà Nội,Hạn nộp: 29-02-2024,['15-01-2024'],"Dịch vụ khách hàng, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,2 - 4 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-admin-procurement-admin.35BF68E0.html,"Nhân viên Admin - Procurement Admin
                                                                (Mới)",N KID Group,Hồ Chí Minh,Hạn nộp: 29-02-2024,['15-01-2024'],"Bán lẻ / Bán sỉ, Xuất nhập khẩu, Thu mua / Vật tư",Nhân viên chính thức,Lên đến15 Tr VND,1 - 3 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/urgent-nhan-vien-chung-tu-hcm.35BF688B.html,"[Urgent] Nhân viên Chứng từ (HCM)
                                                                (Mới)",Công Ty TNHH Star Concord (Việt Nam),Hồ Chí Minh,Hạn nộp: 29-02-2024,['15-01-2024'],"Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,9 Tr - 12 Tr VND,1 - 3 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/urgent-nhan-vien-chung-tu-hang-xuat-consol-hcm.35BF6846.html,"[Urgent] Nhân viên Chứng từ Hàng xuất Consol (HCM)
                                                                (Mới)",Công Ty TNHH Star Concord (Việt Nam),Hồ Chí Minh,Hạn nộp: 29-02-2024,['15-01-2024'],"Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,9 Tr - 20 Tr VND,1 - 6 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/import-and-export-manager.35BF6843.html,"Import and Export  Manager
                                                                (Mới)",CÔNG TY TNHH YUJIN KREVES,Long An,Hạn nộp: 15-02-2024,['15-01-2024'],Xuất nhập khẩu,Nhân viên chính thức,25 Tr - 40 Tr VND,5 - 10 Năm,Quản lý,nan
https://careerviet.vn/vi/tim-viec-lam/truong-phong-xuat-nhap-khau.35BF684E.html,"Trưởng Phòng Xuất Nhập Khẩu
                                                                (Mới)",Công Ty Cổ Phần Tân Vĩnh Cửu (Tavico),Đồng Nai,Hạn nộp: 29-02-2024,['15-01-2024'],Xuất nhập khẩu,Nhân viên chính thức,Cạnh tranh,3 - 5 Năm,Quản lý,nan
https://careerviet.vn/vi/tim-viec-lam/urgent-nhan-vien-kinh-doanh-cuoc-van-tai-hcm-10-12m.35BF620F.html,"[Urgent] Nhân viên Kinh doanh Cước Vận Tải (HCM) (10-12M)
                                                                (Mới)",Công Ty TNHH Star Concord (Việt Nam),Hồ Chí Minh,Hạn nộp: 29-02-2024,['15-01-2024'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,"10,000,000 - 12,000,000 VND",1 - 3 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/import-export-supervisor-temporary-contract.35BF683F.html,"Import/Export Supervisor (temporary contract)
                                                                (Mới)",Theodore Alexander HCM,Hồ Chí Minh,Hạn nộp: 29-02-2024,['15-01-2024'],"Xuất nhập khẩu, Đồ gỗ, Nội ngoại thất",Nhân viên chính thức,Cạnh tranh,3 - 8 Năm,Trưởng nhóm / Giám sát,nan
https://careerviet.vn/vi/tim-viec-lam/senior-supply-chain-analyst.35BF6837.html,"Senior Supply Chain Analyst
                                                                (Mới)",Yes4All Trading Services Company Limited,Hồ Chí Minh,Hạn nộp: 04-02-2024,['15-01-2024'],"Bán hàng / Kinh doanh, Xuất nhập khẩu, Sản xuất / Vận hành sản xuất",Nhân viên chính thức,Cạnh tranh,1 - 5 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/senior-demand-supply-planning-executive.35BF682D.html,"Senior Demand & Supply Planning Executive
                                                                (Mới)",Yes4All Trading Services Company Limited,Hồ Chí Minh,Hạn nộp: 31-01-2024,['15-01-2024'],"Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu, Sản xuất / Vận hành sản xuất",Nhân viên chính thức,Cạnh tranh,1 - 5 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau.35BF67BA.html,"Nhân Viên Xuất Nhập Khẩu
                                                                (Mới)",Công Ty TNHH Rita Võ,Hồ Chí Minh,Hạn nộp: 10-02-2024,['15-01-2024'],"Xuất nhập khẩu, Thu mua / Vật tư",Nhân viên chính thức,Cạnh tranh,1 - 5 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-khai-bao-hai-quan.35BF67A6.html,"Nhân Viên Khai Báo Hải Quan
                                                                (Mới)",CÔNG TY TNHH KINGFISHER LOGISTICS,Hồ Chí Minh,Hạn nộp: 03-02-2024,['15-01-2024'],"Dịch vụ khách hàng, Xuất nhập khẩu, Vận chuyển / Giao nhận /Kho vận",Nhân viên chính thức,12 Tr - 20 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-sales-logistics.35BF67A2.html,"Nhân Viên Sales Logistics
                                                                (Mới)",CÔNG TY TNHH KINGFISHER LOGISTICS,Hồ Chí Minh,Hạn nộp: 03-02-2024,['15-01-2024'],"Bán hàng / Kinh doanh, Dịch vụ khách hàng, Xuất nhập khẩu",Nhân viên chính thức,7 Tr - 15 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/pho-tong-giam-doc-dieu-hanh.35BF679E.html,"PHÓ TỔNG GIÁM ĐỐC ĐIỀU HÀNH
                                                                (Mới)",Công Ty Cổ Phần Phúc Sinh,Hồ Chí Minh,Hạn nộp: 15-02-2024,['15-01-2024'],"Quản lý điều hành, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,5 - 10 Năm,Phó Giám đốc,nan
https://careerviet.vn/vi/tim-viec-lam/truong-phong-mua-hang.35BF6792.html,"Trưởng phòng mua hàng
                                                                (Mới)",CÔNG TY CP PHÂN PHỐI VÀ BÁN LẺ BT (BTCOM),Hà Nội,Hạn nộp: 29-02-2024,['15-01-2024'],"Thực phẩm & Đồ uống, Xuất nhập khẩu, Thu mua / Vật tư",Nhân viên chính thức,40 Tr - 60 Tr VND,3 - 5 Năm,Trưởng nhóm / Giám sát,nan
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ke-toan-thue-va-thanh-toan-noi-bo.35BF5593.html,Nhân viên kế toán thuế và thanh toán nội bộ,Công Ty TNHH Sản Xuất - Cung ứng Vật Tư Nông Nghiệp Xanh (GAPRO VIETNAM),Hồ Chí Minh,Hạn nộp: 03-02-2024,['15-01-2024'],"Bán hàng / Kinh doanh, Nông nghiệp, Xuất nhập khẩu",Nhân viên chính thức,10 Tr - 12 Tr VND,1 - 2 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/truong-nhom-mua-hang-mua-hang-nuoc-ngoai.35BF6780.html,"TRƯỞNG NHÓM MUA HÀNG (MUA HÀNG NƯỚC NGOÀI)
                                                                (Mới)",Công Ty Cổ Phần Kỹ Thuật Và Thiết Bị Y Tế Sài Gòn (SAGOMED),Hồ Chí Minh,Hạn nộp: 31-01-2024,['15-01-2024'],"Thu mua / Vật tư, Xuất nhập khẩu",Nhân viên chính thức,18 Tr - 20 Tr VND,5 - 10 Năm,Trưởng nhóm / Giám sát,nan
https://careerviet.vn/vi/tim-viec-lam/sales-admin.35BF6772.html,"Sales Admin
                                                                (Mới)",Long Thanh Plastic,Hồ Chí Minh,Hạn nộp: 15-02-2024,['15-01-2024'],"Bán hàng / Kinh doanh, Hành chính / Thư ký, Xuất nhập khẩu",Nhân viên chính thức,9 Tr - 12 Tr VND,nan,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/pho-truong-phong-xuat-nhap-khau-thanh-thao-tieng-trung-quoc.35BF675C.html,"Phó Trưởng Phòng Xuất Nhập Khẩu (Thành thạo tiếng Trung Quốc)
                                                                (Mới)",CÔNG TY CP ĐẦU TƯ XÂY DỰNG VÀ CƠ ĐIỆN IEC,Hà Nội,Hạn nộp: 31-01-2024,['15-01-2024'],"Bán hàng / Kinh doanh, Xuất nhập khẩu, Thu mua / Vật tư",Nhân viên chính thức,Cạnh tranh,2 - 3 Năm,Quản lý,nan
https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-xuat-nhap-khau-thanh-thao-tieng-trung-quoc.35BF6759.html,"Chuyên Viên Xuất Nhập Khẩu (Thành thạo tiếng Trung Quốc)
                                                                (Mới)",CÔNG TY CP ĐẦU TƯ XÂY DỰNG VÀ CƠ ĐIỆN IEC,Hà Nội,Hạn nộp: 31-01-2024,['15-01-2024'],"Bán hàng / Kinh doanh, Xuất nhập khẩu, Thu mua / Vật tư",Nhân viên chính thức,Cạnh tranh,2 - 3 Năm,Quản lý,nan
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-ep-nhua-tieng-nhat.35BEFC78.html,"Nhân Viên Kinh Doanh (Ép nhựa, tiếng Nhật)",Headhunter HRchannels Group,"Hải Phòng, Hải Dương, Hà Nội",Hạn nộp: 13-02-2024,['15-01-2024'],"Bán hàng / Kinh doanh, Xuất nhập khẩu, Bán lẻ / Bán sỉ",Nhân viên chính thức,15 Tr - 18 Tr VND,nan,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau.35BEFAFC.html,Nhân viên xuất nhập khẩu,Công Ty TNHH Kinh Doanh Thương Mại Và Xuất Nhập Khẩu Bảo Tín,Hà Nội,Hạn nộp: 13-02-2024,['15-01-2024'],Xuất nhập khẩu,Nhân viên chính thức,9 Tr - 14 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-hoa-chat.35BEFBDA.html,Chuyên viên Kinh doanh Hóa chất,Tập đoàn Stavian (Stavian Group),"Hà Nội, Hồ Chí Minh",Hạn nộp: 13-02-2024,['15-01-2024'],"Bán hàng / Kinh doanh, Hóa học, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,Trên3 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/senior-sales-sales-executive-freight-forwarding.35BEFC06.html,Senior Sales/ Sales Executive (Freight Forwarding),Indo Trans Logistics,Đà Nẵng,Hạn nộp: 13-02-2024,['15-01-2024'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,Lên đến2Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/oversea-sales-staff.35BEFB0E.html,Oversea Sales Staff,CÔNG TY TNHH HỆ THỐNG TRUYỀN TẢI VÀ PHÂN PHỐI TOSHIBA (VIỆT NAM),Hà Nội,Hạn nộp: 13-02-2024,['15-01-2024'],"Bán hàng / Kinh doanh, Xuất nhập khẩu, Điện / Điện tử / Điện lạnh",Nhân viên chính thức,Cạnh tranh,1 - 2 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/sales-logistics.35BEFBF6.html,SALES LOGISTICS,CÔNG TY CỔ PHẦN TIẾP VẬN INTERCARGO,Hà Nội,Hạn nộp: 13-02-2024,['15-01-2024'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,8 Tr - 35 Tr VND,1 - 5 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/kcn-tan-truong-hai-duong-nhan-vien-xuat-nhap-khau-8m-12m-23087.35BEFB7A.html,"[KCN Tân Trường, Hải Dương] Nhân viên Xuất Nhập Khẩu (8M - 12M) (23087)",Công Ty TNHH Reeracoen Việt Nam,Hải Dương,Hạn nộp: 13-02-2024,['15-01-2024'],"Xuất nhập khẩu, Sản xuất / Vận hành sản xuất, Thu mua / Vật tư",Nhân viên chính thức,8 Tr - 12 Tr VND,1 - 3 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-phong-van-hanh.35BEFBBB.html,Nhân viên phòng vận hành,Công ty TNHH Logistics Sinovitrans,Hải Phòng,Hạn nộp: 13-02-2024,['15-01-2024'],"Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,1 - 3 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-mua-hang.35BF337B.html,Nhân Viên Mua Hàng,"Công ty Cổ phần phát triển Đầu tư, Thương Mại và Dịch vụ Hồ Gia",Hà Nội,Hạn nộp: 13-02-2024,['15-01-2024'],"Xuất nhập khẩu, Thu mua / Vật tư, Vận chuyển / Giao nhận /Kho vận",Nhân viên chính thức,10 Tr - 15 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-xuat-khau-export-sales.35BF330A.html,Nhân viên Kinh doanh Xuất khẩu (Export Sales),Công ty Cổ phần Đầu tư Nhật Huy (Nhat Huy Group),Hà Nội,Hạn nộp: 13-02-2024,['15-01-2024'],"Bán hàng / Kinh doanh, Xuất nhập khẩu",Nhân viên chính thức,10 Tr - 16 Tr VND,1 - 5 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/kcn-tan-thuan-hcm-order-management-staff-14m-20m-23650.35BF3426.html,"[KCN Tân Thuận, HCM] ORDER MANAGEMENT STAFF (14M - 20M) (23650)",Công Ty TNHH Reeracoen Việt Nam,Hồ Chí Minh,Hạn nộp: 13-02-2024,['15-01-2024'],"Xuất nhập khẩu, Sản xuất / Vận hành sản xuất, Thu mua / Vật tư",Nhân viên chính thức,14 Tr - 20 Tr VND,3 - 5 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-ke-toan-thue.35BF3311.html,Chuyên Viên Kế Toán Thuế,TẬP ĐOÀN THANH HẰNG,"Hà Nội, Hồ Chí Minh",Hạn nộp: 13-02-2024,['15-01-2024'],"Kế toán / Kiểm toán, Tài chính / Đầu tư, Xuất nhập khẩu",Nhân viên chính thức,12 Tr - 15 Tr VND,Trên3 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kho-van.35BF33DD.html,Nhân Viên Kho Vận,CÔNG TY CỔ PHẦN THƯƠNG MẠI TIN HỌC HƯNG LONG,Hà Nội,Hạn nộp: 13-02-2024,['15-01-2024'],"Vận chuyển / Giao nhận /Kho vận, Kế toán / Kiểm toán, Xuất nhập khẩu",Nhân viên chính thức,8 Tr - 10 Tr VND,nan,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-xuat-nhap-khau-sale-export.35BF3338.html,Nhân viên kinh doanh xuất nhập khẩu - Sale Export,Công Ty Cổ Phần Tập Đoàn Thời Trang Việt Nam,Hà Nội,Hạn nộp: 13-02-2024,['15-01-2024'],"Biên phiên dịch, Xuất nhập khẩu",Nhân viên chính thức,10 Tr - 20 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-logistics.35BF331D.html,Trưởng Phòng Kinh Doanh Logistics,M&P INTERNATIONAL COMPANY LIMITED,Hồ Chí Minh,Hạn nộp: 13-02-2024,['15-01-2024'],"Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,3 - 5 Năm,Quản lý,nan
https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-quoc-te-international-sales-executive.35BF3317.html,Chuyên viên Kinh doanh Quốc tế (International Sales Executive),Công ty Cổ phần Đầu tư Nhật Huy (Nhat Huy Group),Hà Nội,Hạn nộp: 13-02-2024,['15-01-2024'],"Bán hàng / Kinh doanh, Xuất nhập khẩu",Nhân viên chính thức,10 Tr - 20 Tr VND,1 - 5 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/quan-ly-khu-vuc-thanh-hoa.35BF3364.html,QUẢN LÝ KHU VỰC THANH HÓA,Công Ty TNHH BEST EXPRESS VIỆT NAM,Thanh Hóa,Hạn nộp: 13-02-2024,['15-01-2024'],"Vận chuyển / Giao nhận /Kho vận, Quản lý điều hành, Xuất nhập khẩu",Nhân viên chính thức,20 Tr - 30 Tr VND,1 - 3 Năm,Quản lý,nan
https://careerviet.vn/vi/tim-viec-lam/qa-supervisor.35BF3322.html,QA Supervisor,"Un-Available LTD Co.,",Hồ Chí Minh,Hạn nộp: 13-02-2024,['15-01-2024'],"Xuất nhập khẩu, Sản xuất / Vận hành sản xuất, Dệt may / Da giày / Thời trang",Nhân viên chính thức,Cạnh tranh,2 - 5 Năm,Trưởng nhóm / Giám sát,nan
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-thu-mua.35BF5A45.html,NHÂN VIÊN THU MUA,CÔNG TY TNHH INZI VINA,Đồng Nai,Hạn nộp: 29-02-2024,['15-01-2024'],"Bán hàng / Kinh doanh, Xuất nhập khẩu, Thu mua / Vật tư",Nhân viên chính thức,Cạnh tranh,2 - 5 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-phien-dich-tieng-trung.35BF438B.html,Nhân Viên Phiên Dịch Tiếng Trung,CÔNG TY CỔ PHẦN CƠ ĐIỆN VÀ PCCC THĂNG LONG,Hà Nội,Hạn nộp: 25-01-2024,['15-01-2024'],"Biên phiên dịch, Xuất nhập khẩu, Thu mua / Vật tư",Nhân viên chính thức,13 Tr - 18 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerviet.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-logistics-sales-manager.35BF43A6.html,Trưởng phòng Kinh doanh Logistics - Sales Manager,CÔNG TY CỔ PHẦN KANETORA VIỆT NAM,"Hà Nội, Hồ Chí Minh, Hải Phòng",Hạn nộp: 22-01-2024,['15-01-2024'],Xuất nhập khẩu,Nhân viên chính thức,20 Tr - 40 Tr VND,3 - 5 Năm,Quản lý,nan
https://careerviet.vn/vi/tim-viec-lam/truong-phong-xuat-nhap-khau.35BF41FE.html,Trưởng Phòng Xuất Nhập Khẩu,CÔNG TY CỔ PHẦN KANETORA VIỆT NAM,Hà Nội,Hạn nộp: 25-01-2024,['15-01-2024'],"Bán hàng / Kinh doanh, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,3 - 5 Năm,Trưởng nhóm / Giám sát,nan
