job_link,job_title,comp_name,location,expire_date,update_date,industry,staff_type,salary,exp,job_level,Phương thức làm việc
https://careerbuilder.vn/vi/tim-viec-lam/truong-bo-phan-chung-tu-khai-bao-hai-quan.35BDE822.html,TRƯỞNG BỘ PHẬN CHỨNG TỪ KHAI BÁO HẢI QUAN,CÔNG TY TNHH VẬN CHUYỂN VÙNG VỊNH,Hồ Chí Minh,Hạn nộp: 28-11-2023,['31-10-2023'],"Xuất nhập khẩu, Sản xuất / Vận hành sản xuất",Nhân viên chính thức,15 Tr - 20 Tr VND,2 - 4 Năm,Quản lý,nan
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-thi-truong-ban-kinh-doanh-truyen-thong.35BE181E.html,Chuyên viên phát triển thị trường - Ban kinh doanh truyền thông,Tổng Công Ty Chuyển Phát Nhanh Bưu Điện,Hà Nội,Hạn nộp: 30-11-2023,['31-10-2023'],"Tiếp thị / Marketing, Bán hàng / Kinh doanh, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,3 - 5 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-chung-tu-xuat-khau.35BDE725.html,Chuyên viên chứng từ xuất khẩu,CÔNG TY CỔ PHẦN TẬP ĐOÀN VIHAMARK,Hà Nội,Hạn nộp: 28-11-2023,['30-10-2023'],"Thực phẩm & Đồ uống, Công nghệ thực phẩm / Dinh dưỡng, Xuất nhập khẩu",Nhân viên chính thức,"12,000,000 - 15,000,000 VND",1 - 2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/dai-dien-thuong-mai-tai-my.35BDE7E9.html,ĐẠI DIỆN THƯƠNG MẠI TẠI MỸ,Công Ty Cổ Phần Phúc Sinh,New Jersey,Hạn nộp: 28-11-2023,['30-10-2023'],Xuất nhập khẩu,Nhân viên chính thức,Cạnh tranh,2 - 4 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/partnership-manager.35BDE6FB.html,Partnership Manager,Công ty Cổ phần Công nghệ - Viễn thông Elcom,Hà Nội,Hạn nộp: 28-11-2023,['30-10-2023'],"Bán hàng / Kinh doanh, Dịch vụ khách hàng, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,Trên5 Năm,Quản lý,nan
https://careerbuilder.vn/vi/tim-viec-lam/logistic-executive.35BE135A.html,Logistic executive,Công Ty Cổ Phần Thời Trang & Mỹ Phẩm Duy Anh (DAFC),Hà Nội,Hạn nộp: 26-11-2023,['30-10-2023'],"Vận chuyển / Giao nhận /Kho vận, Hàng hải, Xuất nhập khẩu",Nhân viên chính thức,"13,000,000 - 16,000,000 VND",2 - 3 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/truong-buu-cuc-khach-hang-lon-tai-tay-ninh.35BDE275.html,Trưởng Bưu cục khách hàng lớn tại Tây Ninh,Tổng Công Ty Chuyển Phát Nhanh Bưu Điện,Tây Ninh,Hạn nộp: 26-11-2023,['28-10-2023'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,2 - 3 Năm,Quản lý,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-khai-bao-hai-quan-va-thu-tuc-giao-nhan.35BE1CFF.html,Nhân Viên Khai Báo Hải Quan Và Thủ Tục Giao Nhận,Công ty cổ phần Khai Anh Bình Thuận,Hồ Chí Minh,Hạn nộp: 26-11-2023,['27-10-2023'],"Vận chuyển / Giao nhận /Kho vận, Hành chính / Thư ký, Xuất nhập khẩu",Nhân viên chính thức,10 Tr - 15 Tr VND,nan,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/tro-ly-giam-doc-dieu-hanh.35BE0E66.html,Trợ lý giám đốc điều hành,CÔNG TY TNHH GIAO NHẬN THƯƠNG MẠI RỒNG Á CHÂU,Hồ Chí Minh,Hạn nộp: 18-11-2023,['24-10-2023'],"Vận chuyển / Giao nhận /Kho vận, Hành chính / Thư ký, Xuất nhập khẩu",Nhân viên chính thức,20 Tr - 30 Tr VND,3 - 5 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-lam-chung-tu-xuat-nhap-khau.35BE133E.html,Nhân Viên Làm Chứng Từ Xuất Nhập Khẩu,Cty TNHH Formosa Taffeta Vietnam,Hồ Chí Minh,Hạn nộp: 23-11-2023,['23-10-2023'],"Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,nan,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-thu-mua-vat-tu.35BE10E4.html,Nhân Viên Thu Mua Vật Tư,CÔNG TY CỔ PHẦN TM & SX NỘI THẤT THE ONE,Hồ Chí Minh,Hạn nộp: 20-11-2023,['20-10-2023'],"Xuất nhập khẩu, Thu mua / Vật tư, Nội ngoại thất",Nhân viên chính thức,"9,5 Tr - 12 Tr VND",1 - 3 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-mang-luoi.35BDBE11.html,Chuyên viên kinh doanh mạng lưới,Tổng Công Ty Chuyển Phát Nhanh Bưu Điện,Hà Nội,Cơ hội ứng tuyển chỉ còn: 1 ngày,['08-10-2023'],"Tiếp thị / Marketing, Bán hàng / Kinh doanh, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,1 - 2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-thu-ky-kinh-doanh.35BEE7BF.html,"Nhân viên thư ký kinh doanh
                                                                (Mới)",Công ty Cổ phần Đầu tư Asia Dragon,Hồ Chí Minh,Hạn nộp: 30-11-2023,['05-11-2023'],"Bán hàng / Kinh doanh, Hành chính / Thư ký, Xuất nhập khẩu",Nhân viên chính thức,13 Tr - 15 Tr VND,2 - 5 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/98227-ha-noi-sales-executive-nhan-vien-kinh-doanh-logistics.35BDB937.html,98227 - Ha Noi - Sales Executive/ Nhân viên Kinh Doanh - Logistics,"RGF HR Agent Vietnam Co., LTD",Hà Nội,Hạn nộp: 04-12-2023,['05-11-2023'],Xuất nhập khẩu,Nhân viên chính thức,20 Tr - 23 Tr VND,3 - 5 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/to-truong-san-xuat-nganh-nuoc-uong-production-team-leader.35BDB8D0.html,Tổ Trưởng Sản Xuất - Ngành Nước Uống (Production Team Leader),Công Ty Cổ Phần Goody Group,Bà Rịa - Vũng Tàu,Hạn nộp: 04-12-2023,['05-11-2023'],"Thực phẩm & Đồ uống, Xuất nhập khẩu, Sản xuất / Vận hành sản xuất",Nhân viên chính thức,Cạnh tranh,3 - 5 Năm,Trưởng nhóm / Giám sát,nan
https://careerbuilder.vn/vi/tim-viec-lam/business-development-manager-contract-logistics.35BDB793.html,Business Development Manager (Contract Logistics),DHL Supply Chain (Việt Nam) Ltd,Hồ Chí Minh,Hạn nộp: 04-12-2023,['05-11-2023'],"Vận chuyển / Giao nhận /Kho vận, Bán hàng / Kinh doanh, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,5 - 10 Năm,Quản lý,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-sale-logistics.35BDB850.html,Nhân viên Sale Logistics,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU,Hà Nội,Hạn nộp: 04-12-2023,['05-11-2023'],"Bán hàng / Kinh doanh, Quảng cáo / Đối ngoại / Truyền Thông, Xuất nhập khẩu",Nhân viên chính thức,Lên đến30 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/giam-sat-bao-cao-hai-quan-customs-report-supervisor-cashew-bien-hoa-ii.35BDB80B.html,Giám sát Báo Cáo Hải Quan - Customs Report Supervisor (Cashew Bien Hoa II),Chi nhánh Công ty TNHH Olam Việt Nam tại KCN Biên Hòa II,Đồng Nai,Hạn nộp: 04-12-2023,['05-11-2023'],"Kế toán / Kiểm toán, Hàng hải, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,2 - 3 Năm,Trưởng nhóm / Giám sát,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau.35BDB82F.html,Nhân viên xuất nhập khẩu,Công ty TNHH Dongjin Techwin Vina,Hải Phòng,Hạn nộp: 04-12-2023,['05-11-2023'],"Xuất nhập khẩu, Thu mua / Vật tư",Nhân viên chính thức,Cạnh tranh,1 - 2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phap-che.35BDF140.html,Chuyên Viên Pháp Chế,CÔNG TY CỔ PHẦN KANETORA VIỆT NAM,Hà Nội,Hạn nộp: 04-12-2023,['05-11-2023'],"Bán lẻ / Bán sỉ, Luật / Pháp lý, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,Trên3 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/purchasing-executive-chinese-speaking.35BDF2E6.html,Purchasing Executive (Chinese Speaking),Yes4All Trading Services Company Limited,Hồ Chí Minh,Hạn nộp: 04-12-2023,['05-11-2023'],"Xuất nhập khẩu, Thu mua / Vật tư, Sản xuất / Vận hành sản xuất",Nhân viên chính thức,Cạnh tranh,1 - 4 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/truong-nhom-kinh-doanh-logistics.35BDF36B.html,Trưởng nhóm Kinh Doanh Logistics,Công ty TNHH Dịch vụ và Thương Mại Tân Nam Chinh,Hồ Chí Minh,Hạn nộp: 04-12-2023,['05-11-2023'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,15 Tr - 25 Tr VND,5 - 10 Năm,Trưởng nhóm / Giám sát,nan
https://careerbuilder.vn/vi/tim-viec-lam/sales-logistics.35BDF35C.html,Sales Logistics,Công ty TNHH Dịch vụ và Thương Mại Tân Nam Chinh,"Hồ Chí Minh, Đồng Nai",Hạn nộp: 04-12-2023,['05-11-2023'],"Vận chuyển / Giao nhận /Kho vận, Bán hàng / Kinh doanh, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,4 - 10 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-quoc-te-international-sales-executive.35BDF2A0.html,Nhân Viên Kinh Doanh Quốc Tế - International Sales Executive,CÔNG TY TNHH H.A.V.A.S,Đồng Nai,Hạn nộp: 04-12-2023,['05-11-2023'],"Tiếp thị / Marketing, Bán hàng / Kinh doanh, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,Trên3 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-quoc-te-b2b-international-b2b-sales-executives.35BDF180.html,CHUYÊN VIÊN KINH DOANH QUỐC TẾ (B2B) / INTERNATIONAL (B2B) SALES EXECUTIVES,2Lians Recycling Pte Ltd,Hồ Chí Minh,Hạn nộp: 04-12-2023,['05-11-2023'],"Bán hàng / Kinh doanh, Xuất nhập khẩu, Bán lẻ / Bán sỉ",Nhân viên chính thức,6 Tr - 20 Tr VND,1 - 3 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/gap-nhan-vien-kinh-doanh-quoc-te-tieng-anh-di-lam-luon.35BDF19F.html,[GẤP] Nhân viên Kinh Doanh Quốc Tế (tiếng Anh) - Đi Làm Luôn,CÔNG TY CP STARPOLY,Hà Nội,Hạn nộp: 04-12-2023,['05-11-2023'],"Tiếp thị / Marketing, Bán hàng / Kinh doanh, Xuất nhập khẩu",Nhân viên chính thức,9 Tr - 30 Tr VND,Lên đến1Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-xuat-nhap-khau.35BDF1CA.html,Chuyên viên xuất nhập khẩu,Công Ty Cổ Phần Thời Trang & Mỹ Phẩm Duy Anh (DAFC),Hà Nội,Hạn nộp: 04-12-2023,['05-11-2023'],"Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu, Bất động sản",Nhân viên chính thức,13 Tr - 16 Tr VND,2 - 4 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/sales-admin.35BE05BA.html,Sales Admin,Công ty CP SX - XNK Thủ công mỹ nghệ và nông sản tổng hợp (Hagimex),Hà Nội,,['05-11-2023'],"Tiếp thị / Marketing, Biên phiên dịch, Xuất nhập khẩu",Nhân viên chính thức,10 Tr - 30 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-sale-quoc-te-tai-ben-tre-va-tphcm.35BE127E.html,NHÂN VIÊN SALE QUỐC TẾ TẠI BẾN TRE VÀ TPHCM,Công ty Cổ phần Đầu tư Dừa Bến Tre,"Bến Tre, Hồ Chí Minh",Hạn nộp: 18-11-2023,['05-11-2023'],"Bán lẻ / Bán sỉ, Bán hàng / Kinh doanh, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,2 - 3 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/customer-service-associate-manufacturing-giang-dien-dong-nai.35BED8DB.html,"Customer Service Associate (Manufacturing, Giang Điền – Đồng Nai)",Cargill Vietnam,Đồng Nai,Hạn nộp: 30-11-2023,['05-11-2023'],"Dịch vụ khách hàng, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,1 - 2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-quan-ly-cong-no-tieng-anh-giao-tiep.35BEE78D.html,"Nhân Viên Quản lý Công Nợ  (Tiếng anh giao tiếp)
                                                                (Mới)",ATAD Steel Structure Corporation - Văn Phòng Chính,Hồ Chí Minh,Hạn nộp: 02-12-2023,['04-11-2023'],"Tài chính / Đầu tư, Hành chính / Thư ký, Xuất nhập khẩu",Nhân viên chính thức,10 Tr - 15 Tr VND,1 - 2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-xuat-nhap-khau-thu-nhap-15tr-tro-len.35BEE776.html,"Trưởng phòng Xuất Nhập Khẩu (thu nhập 15tr trở lên)
                                                                (Mới)",Công Ty TNHH Kinh Doanh Thương Mại Và Xuất Nhập Khẩu Bảo Tín,Hà Nội,Hạn nộp: 20-11-2023,['04-11-2023'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Trên15 Tr VND,Trên2 Năm,Trưởng nhóm / Giám sát,nan
https://careerbuilder.vn/vi/tim-viec-lam/supply-chain-manager.35BEE757.html,"Supply Chain Manager
                                                                (Mới)",Action Composites Hightech Industries,Đồng Nai,Hạn nộp: 03-12-2023,['04-11-2023'],"Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu, Thu mua / Vật tư",Nhân viên chính thức,60 Tr - 70 Tr VND,5 - 7 Năm,Quản lý,nan
https://careerbuilder.vn/vi/tim-viec-lam/giam-sat-khu-vuc-quang-binh-am.35BDF0F8.html,GIÁM SÁT KHU VỰC QUẢNG BÌNH (AM),Công Ty TNHH BEST EXPRESS VIỆT NAM,Quảng Bình,Hạn nộp: 03-12-2023,['04-11-2023'],"Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu, Quản lý điều hành",Nhân viên chính thức,18 Tr - 35 Tr VND,1 - 3 Năm,Trưởng nhóm / Giám sát,nan
https://careerbuilder.vn/vi/tim-viec-lam/bien-phien-dich-tieng-hoa.35BDF037.html,Biên phiên dịch tiếng Hoa,Công ty TNHH Dịch vụ và Thương Mại Tân Nam Chinh,Hồ Chí Minh,Hạn nộp: 03-12-2023,['04-11-2023'],"Hành chính / Thư ký, Biên phiên dịch, Xuất nhập khẩu",Nhân viên chính thức,10 Tr - 15 Tr VND,3 - 5 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/ke-toan-tong-hop-hcm.35BDEF9B.html,KẾ TOÁN TỔNG HỢP - HCM,Công Ty Cổ Phần Phúc Sinh,Hồ Chí Minh,Hạn nộp: 03-12-2023,['04-11-2023'],"Kế toán / Kiểm toán, Sản xuất / Vận hành sản xuất, Xuất nhập khẩu",Nhân viên chính thức,18 Tr - 22 Tr VND,2 - 3 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-chung-tu-hang-bien-docs-seafreight.35BDEEA8.html,Nhân Viên Chứng từ hàng biển (Docs Seafreight),Công ty TNHH Toàn Cầu Khải Minh,Hà Nội,Hạn nộp: 03-12-2023,['04-11-2023'],"Dịch vụ khách hàng, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,7 Tr - 10 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/pricing-manager-logistics.35BDEFAC.html,PRICING MANAGER LOGISTICS,WINWIN GROUP,Hồ Chí Minh,Hạn nộp: 03-12-2023,['04-11-2023'],"Bán hàng / Kinh doanh, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,Trên3 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/shipping-and-receiving-leader-nhon-trach.35BDF0C8.html,Shipping and Receiving Leader (Nhơn Trạch),Summit Polymers Vietnam Co Ltd.,Đồng Nai,Hạn nộp: 03-12-2023,['04-11-2023'],"Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,2 - 3 Năm,Trưởng nhóm / Giám sát,nan
https://careerbuilder.vn/vi/tim-viec-lam/operation-manager.35BDF086.html,Operation Manager,CONTRAU ECO,Cà Mau,Hạn nộp: 03-12-2023,['04-11-2023'],"Xuất nhập khẩu, Sản xuất / Vận hành sản xuất, Thu mua / Vật tư",Nhân viên chính thức,"1,000 - 2,000 USD",1 - 2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-kiem-soat-noi-bo.35BDEEFE.html,Chuyên viên kiểm soát nội bộ,Công ty TNHH Toàn Cầu Khải Minh,Hà Nội,Hạn nộp: 03-12-2023,['04-11-2023'],"Kế toán / Kiểm toán, Tài chính / Đầu tư, Xuất nhập khẩu",Nhân viên chính thức,Trên12 Tr VND,Trên5 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-mua-hang-nhap-khau-tieng-trung-nha-may.35BDF0CE.html,Chuyên Viên Mua Hàng Nhập Khẩu (Tiếng Trung ) (Nhà Máy),Tập Đoàn Karofi Holding,Hưng Yên,Hạn nộp: 03-12-2023,['04-11-2023'],"Biên phiên dịch, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,2 - 5 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/sales-executive.35BD6DBA.html,Sales Executive,"MLC ITL Logistics Co.,Ltd - A subsidiary of Mitsubishi Logistics Corp.",Hồ Chí Minh,Hạn nộp: 03-12-2023,['04-11-2023'],"Dịch vụ khách hàng, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,2 - 8 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/ke-toan-tong-hop.35BDF018.html,Kế toán tổng hợp,Công ty TNHH Dịch vụ và Thương Mại Tân Nam Chinh,Bình Thuận,Hạn nộp: 03-12-2023,['04-11-2023'],"Bán hàng / Kinh doanh, Kế toán / Kiểm toán, Xuất nhập khẩu",Nhân viên chính thức,8 Tr - 12 Tr VND,2 - 5 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/sales-logistics.35BDEF39.html,Sales Logistics,Tập Đoàn Kim Tín,"Hồ Chí Minh, Hưng Yên",Hạn nộp: 03-12-2023,['04-11-2023'],"Bán hàng / Kinh doanh, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,1 - 2 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/pho-phong-ke-toan.35BDEEF7.html,Phó Phòng Kế toán,Công ty TNHH Toàn Cầu Khải Minh,Hà Nội,Hạn nộp: 03-12-2023,['04-11-2023'],Xuất nhập khẩu,Nhân viên chính thức,Trên15 Tr VND,Trên3 Năm,Trưởng nhóm / Giám sát,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-chung-tu-khai-bao-hai-quan.35BDEEDF.html,Nhân viên chứng từ khai báo hải quan,Công ty TNHH Toàn Cầu Khải Minh,Hà Nội,Hạn nộp: 03-12-2023,['04-11-2023'],"Vận chuyển / Giao nhận /Kho vận, Hàng hải, Xuất nhập khẩu",Nhân viên chính thức,Trên7 Tr VND,nan,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-tu-van-nghiep-vu-hai-quan.35BDEEE5.html,Chuyên viên tư vấn nghiệp vụ Hải quan,Công ty TNHH Toàn Cầu Khải Minh,Hà Nội,Hạn nộp: 03-12-2023,['04-11-2023'],"Tư vấn, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Trên8 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-cham-soc-khach-hang-xuat-nhap-khau.35BDEED9.html,Nhân viên chăm sóc khách hàng xuất nhập khẩu,Công ty TNHH Toàn Cầu Khải Minh,Hà Nội,Hạn nộp: 03-12-2023,['04-11-2023'],"Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,7 Tr - 10 Tr VND,Trên1 Năm,Nhân viên,nan
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-xuat-nhap-khau.35BE05A4.html,Trưởng Phòng Kinh Doanh Xuất nhập khẩu,Công ty CP SX - XNK Thủ công mỹ nghệ và nông sản tổng hợp (Hagimex),Hà Nội,,['04-11-2023'],"Bán hàng / Kinh doanh, Nông nghiệp, Xuất nhập khẩu",Nhân viên chính thức,25 Tr - 50 Tr VND,3 - 5 Năm,Trưởng nhóm / Giám sát,nan
