job_link,job_title,comp_name,location,expire_date,update_date,industry,staff_type,salary,exp,job_level
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-phan-tich-du-lieu-kenh-kinh-doanh-so.35BEEA4A.html,Chuyên gia Phân tích dữ liệu kênh Kinh doanh số,Công Ty Tài Chính TNHH MB SHINSEI (MCREDIT),Hà Nội,Hạn nộp: 31-12-2023,['27-11-2023'],"Kế toán / Kiểm toán, Ngân hàng, Tài chính / Đầu tư",Nhân viên chính thức,Cạnh tranh,5 - 7 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-du-lieu-khoi-qtrr.35BED99A.html,Chuyên viên Phân tích dữ liệu (Khối QTRR),Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,,['20-11-2023'],"CNTT - Phần mềm, Kế toán / Kiểm toán, Ngân hàng",Nhân viên chính thức,Cạnh tranh,Trên3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-du-lieu-kinh-doanh-data-analyst.35BF0ECA.html,Chuyên viên Phân tích dữ liệu kinh doanh - Data Analyst,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,Hạn nộp: 24-12-2023,['25-11-2023'],"Bán hàng / Kinh doanh, Thống kê, Tài chính / Đầu tư",Nhân viên chính thức,20 Tr - 22 Tr VND,2 - 3 Năm,Trưởng nhóm / Giám sát
https://careerbuilder.vn/vi/tim-viec-lam/cong-tac-vien-quan-ly-du-lieu-ban-van-hoa.35BEE09A.html,Cộng tác viên Quản lý dữ liệu - Ban Văn hóa,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,Cơ hội ứng tuyển chỉ còn: 1 ngày,['15-11-2023'],"Nhân sự, Quản lý chất lượng (QA/QC)",Thực tập,5 Tr - 7 Tr VND,nan,Sinh viên/ Thực tập sinh
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-du-lieu-du-an-core-banking.35BDE1AC.html,Chuyên viên Cao cấp Dữ liệu - Dự án Core Banking,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Hạn nộp: 25-12-2023,['26-11-2023'],"Ngân hàng, Quản lý điều hành, Tài chính / Đầu tư",Nhân viên chính thức,Cạnh tranh,Trên2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-du-lieu-du-an-core-banking.35BE58A4.html,Chuyên viên Cao cấp Dữ liệu - Dự án Core Banking,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Hạn nộp: 26-12-2023,['27-11-2023'],"Ngân hàng, Quản lý điều hành, Tài chính / Đầu tư",Nhân viên chính thức,Cạnh tranh,Trên2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-du-lieu-du-an-core-banking.35BF0F88.html,"Chuyên viên Cao cấp Dữ liệu - Dự án Core Banking
                                                                (Mới)",Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Hạn nộp: 26-12-2023,['27-11-2023'],"Ngân hàng, Quản lý điều hành, Tài chính / Đầu tư",Nhân viên chính thức,Cạnh tranh,Trên2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kiem-soat-du-lieu-kho-warehouse-inventory-controller.35BEE6C3.html,Nhân Viên Kiểm Soát Dữ Liệu Kho - Warehouse Inventory Controller,AkzoNobel Vietnam,Bắc Ninh,Cơ hội ứng tuyển chỉ còn: 4 ngày,['24-11-2023'],"Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu, Sản xuất / Vận hành sản xuất",Nhân viên chính thức,Cạnh tranh,Trên2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/it-ky-su-du-lieu-bo-phan-thiet-ke-dien-dien-tu-nam-tu-liem-ha-noi-15-50-trieu.35BDEDA5.html,"[IT]  Kỹ sư Dữ liệu ( Bộ phận thiết kế Điện – Điện tử) Nam Từ Liêm, Hà Nội (15-50 triệu)",Công Ty TNHH OS POWER Việt Nam,Hà Nội,Cơ hội ứng tuyển chỉ còn: 4 ngày,['03-11-2023'],CNTT - Phần mềm,Nhân viên chính thức,15 Tr - 50 Tr VND,3 - 4 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-quan-tri-du-lieu-msb-df-dxa-1m387.35BEF5DB.html,Chuyên gia Quản trị Dữ liệu - MSB DF - DXA - 1M387,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,Hạn nộp: 27-12-2023,['27-11-2023'],"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Lên đến45 Tr VND,4 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-alm-mang-quan-ly-du-lieu-va-bao-cao-phong-quan-ly-tai-san-no-co-alm-khoi-tai-chinh-ke-toan.35BE06C7.html,"CHUYÊN VIÊN ALM (Mảng Quản lý Dữ liệu và báo cáo),Phòng Quản lý Tài sản Nợ - Có (ALM) - Khối Tài chính Kế toán",Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Hạn nộp: 15-12-2023,['16-11-2023'],"Kế toán / Kiểm toán, Ngân hàng",Nhân viên chính thức,Cạnh tranh,1 - 2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-quan-tri-thu-hoi-no-va-phan-tich-du-lieu-khoi-xu-ly-va-thu-hoi-no.35BEE41E.html,Chuyên viên cao cấp Quản trị Thu hồi nợ và Phân tích dữ liệu - Khối Xử lý và Thu hồi nợ,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Cơ hội ứng tuyển chỉ còn: 3 ngày,['23-11-2023'],"Luật / Pháp lý, Ngân hàng, Tài chính / Đầu tư",Nhân viên chính thức,20 Tr - 30 Tr VND,3 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-du-lieu-va-phat-trien-bao-cao.35BE0BBC.html,Chuyên viên quản trị  dữ liệu và phát triển báo cáo,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Hạn nộp: 17-12-2023,['18-11-2023'],"Bán hàng / Kinh doanh, Ngân hàng",Nhân viên chính thức,Cạnh tranh,Trên3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-du-lieu-va-phat-trien-bao-cao.35BDD060.html,Chuyên viên quản trị  dữ liệu và phát triển báo cáo,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Hạn nộp: 17-12-2023,['18-11-2023'],"Bán hàng / Kinh doanh, Ngân hàng",Nhân viên chính thức,Cạnh tranh,Trên3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/dtc-chuyen-vien-quy-trinh-va-chinh-sach-quan-tri-du-lieu.35BF06EC.html,DTC - Chuyên viên quy trình và chính sách quản trị dữ liệu,Ngân hàng TMCP Phát triển TP.HCM (HDBank),Hồ Chí Minh,Hạn nộp: 29-12-2023,['29-11-2023'],"Ngân hàng, Tài chính / Đầu tư",Nhân viên chính thức,27 Tr - 33 Tr VND,3 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/r-d-data-analyst-chuyen-vien-du-lieu-r-d.35BF00BC.html,R&D Data Analyst – Chuyên viên dữ liệu R&D,CÔNG TY CỔ PHẦN MAYCHA,Hồ Chí Minh,Hạn nộp: 17-12-2023,['24-11-2023'],"Kế toán / Kiểm toán, Nhân sự, Hành chính / Thư ký",Nhân viên chính thức,10 Tr - 15 Tr VND,Trên2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/cv-nv-quan-tri-co-so-du-lieu-dba-khoi-cntt.35BEF9EE.html,CV/NV QUẢN TRỊ CƠ SỞ DỮ LIỆU (DBA) - KHỐI CNTT,Ngân hàng Việt Nam Thương Tín,Hồ Chí Minh,Hạn nộp: 31-12-2023,['28-11-2023'],"CNTT - Phần mềm,Thống kê,Ngân hàng",Nhân viên chính thức,"10,000,000 - 30,000,000 VND",1 - 3Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-chien-luoc-va-phan-tich-du-lieu-ngan-hang-so-ngan-hang-so.35BE1ACE.html,Trưởng phòng Chiến lược và phân tích dữ liệu Ngân hàng số - Ngân hàng số,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Hạn nộp: 24-12-2023,['25-11-2023'],"CNTT - Phần cứng / Mạng, CNTT - Phần mềm, Ngân hàng",Nhân viên chính thức,Cạnh tranh,7 - 10 Năm,Quản lý
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-chuyen-vien-cao-cap-quan-tri-co-so-du-lieu-dba-khoi-cntt.35BDB984.html,Chuyên gia/Chuyên viên cao cấp Quản trị Cơ sở dữ liệu (DBA) - Khối CNTT,Ngân Hàng TMCP Quân Đội,Hà Nội,Cơ hội ứng tuyển chỉ còn: 6 ngày,['05-11-2023'],"CNTT - Phần mềm, CNTT - Phần cứng / Mạng, Ngân hàng",Nhân viên chính thức,Cạnh tranh,5 - 8 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-chuyen-vien-cao-cap-quan-tri-co-so-du-lieu-dba-khoi-cntt.35BEDC59.html,Chuyên gia/Chuyên viên cao cấp Quản trị Cơ sở dữ liệu (DBA) - Khối CNTT,Ngân Hàng TMCP Quân Đội,Hà Nội,Cơ hội ứng tuyển chỉ còn: 1 ngày,['21-11-2023'],"CNTT - Phần mềm, CNTT - Phần cứng / Mạng, Ngân hàng",Nhân viên chính thức,Cạnh tranh,3 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-quan-ly-du-lieu-nguoi-do-dau-trong-nuoc.35BDEB81.html,Nhân Viên Quản Lý Dữ Liệu Người Đỡ Đầu Trong Nước,VĂN PHÒNG PHỐI HỢP LÀNG TRẺ EM SOS VIỆT NAM,Hà Nội,Cơ hội ứng tuyển chỉ còn: 4 ngày,['03-11-2023'],"Dịch vụ khách hàng, Kế toán / Kiểm toán, Thống kê",Nhân viên chính thức,Cạnh tranh,Trên2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/ha-noi-chuyen-vien-chien-luoc-va-quan-tri-du-lieu-rui-ro-strategic-risk-data-management-officer.35BEF23F.html,[Hà Nội] - Chuyên viên Chiến lược và Quản trị dữ liệu rủi ro/Strategic & Risk Data Management Officer,LOTTE FINANCE VIETNAM,Hà Nội,Cơ hội ứng tuyển chỉ còn: 1 ngày,['24-11-2023'],"Ngân hàng, Tài chính / Đầu tư",Nhân viên chính thức,Cạnh tranh,1 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-van-hanh-co-so-du-lieu.35BEFEF4.html,Chuyên viên Quản trị Vận hành Cơ sở dữ liệu,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Hạn nộp: 16-12-2023,['24-11-2023'],"CNTT - Phần mềm, CNTT - Phần cứng / Mạng, Ngân hàng",Nhân viên chính thức,Cạnh tranh,Trên1 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-hanh-chinh-quan-ly-du-lieu.35BEDDBA.html,Chuyên viên hành chính quản lý dữ liệu,Công ty Cổ phần Tập đoàn Thành Công,Hà Nội,,['21-11-2023'],"Hành chính / Thư ký, Ngành khác",Nhân viên chính thức,12 Tr - 15 Tr VND,2 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-quan-tri-he-thong-du-lieu.35BE101F.html,Nhân viên Quản trị hệ thống dữ liệu,CÔNG TY TNHH THẢO HÀ,Hồ Chí Minh,Hạn nộp: 19-12-2023,['20-11-2023'],"Tiếp thị / Marketing, Bán lẻ / Bán sỉ, Tiếp thị trực tuyến",Nhân viên chính thức,12 Tr - 15 Tr VND,1 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-quan-tri-he-thong-du-lieu.35BE1376.html,Nhân viên quản trị hệ thống dữ liệu,CÔNG TY TNHH THẢO HÀ,Hồ Chí Minh,Hạn nộp: 22-12-2023,['23-11-2023'],"Tiếp thị / Marketing, Bán lẻ / Bán sỉ, Tiếp thị trực tuyến",Nhân viên chính thức,12 Tr - 15 Tr VND,1 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-quan-tri-he-thong-du-lieu.35BE1375.html,Nhân viên quản trị hệ thống dữ liệu,CÔNG TY TNHH THẢO HÀ,Hồ Chí Minh,Hạn nộp: 24-12-2023,['25-11-2023'],"Tiếp thị / Marketing, Bán lẻ / Bán sỉ, Tiếp thị trực tuyến",Nhân viên chính thức,12 Tr - 15 Tr VND,1 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-co-so-du-lieu-phong-van-hanh-ung-dung-k-cntt.35BDFE75.html,Chuyên viên quản trị Cơ sở dữ liệu - Phòng Vận hành ứng dụng - K.CNTT,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Hạn nộp: 10-12-2023,['11-11-2023'],"CNTT - Phần cứng / Mạng, CNTT - Phần mềm, Ngân hàng",Nhân viên chính thức,Cạnh tranh,1 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-co-so-du-lieu-phong-van-hanh-ung-dung-k-cntt.35BEEB4D.html,Chuyên viên quản trị Cơ sở dữ liệu - Phòng Vận hành ứng dụng - K.CNTT,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cơ hội ứng tuyển chỉ còn: 1 ngày,['28-11-2023'],"CNTT - Phần cứng / Mạng, CNTT - Phần mềm, Ngân hàng",Nhân viên chính thức,Cạnh tranh,1 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/cvcc-van-hanh-co-so-du-lieu-senior-dba-hanoi-ta114.35BDB8E5.html,CVCC Vận hành Cơ sở dữ liệu  - Senior DBA - Hanoi - TA114,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cơ hội ứng tuyển chỉ còn: 6 ngày,['05-11-2023'],"CNTT - Phần mềm, Ngân hàng",Nhân viên chính thức,Cạnh tranh,3 - 6 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/tester-phong-phan-tich-va-dam-ban-chat-luong-khoi-du-lieu.35BDBD77.html,Tester -  Phòng Phân tích và đảm bản chất lượng - Khối Dữ Liệu,Ngân Hàng TMCP Quân Đội,Hà Nội,Hạn nộp: 06-12-2023,['07-11-2023'],"CNTT - Phần mềm, Ngân hàng, Quản lý chất lượng (QA/QC)",Nhân viên chính thức,Cạnh tranh,1 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/tester-phong-phan-tich-va-dam-ban-chat-luong-khoi-du-lieu.35BDFF12.html,Tester -  Phòng Phân tích và đảm bản chất lượng - Khối Dữ Liệu,Ngân Hàng TMCP Quân Đội,Hà Nội,Hạn nộp: 10-12-2023,['11-11-2023'],"CNTT - Phần mềm, Ngân hàng, Quản lý chất lượng (QA/QC)",Nhân viên chính thức,Cạnh tranh,1 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-co-so-du-lieu-dba-khoi-cntt.35BE139D.html,Chuyên viên Quản trị cơ sở dữ liệu (DBA) - Khối CNTT,Ngân Hàng TMCP Quân Đội,Hà Nội,Hạn nộp: 22-12-2023,['23-11-2023'],"CNTT - Phần mềm, CNTT - Phần cứng / Mạng, Ngân hàng",Nhân viên chính thức,Cạnh tranh,1 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-nhap-du-lieu-my-hao-hung-yen-lam-3-ca.35BE0775.html,"Nhân Viên Nhập Dữ Liệu - Mỹ Hào, Hưng Yên - Làm 3 ca",DHL Supply Chain (Việt Nam) Ltd,Hưng Yên,Hạn nộp: 15-12-2023,['16-11-2023'],Vận chuyển / Giao nhận /Kho vận,Nhân viên chính thức,Cạnh tranh,nan,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/cvcc-phan-tich-du-lieu-kinh-doanh-ho-chi-minh-ta131.35BF1395.html,"CVCC Phân tích dữ liệu Kinh doanh - Hồ Chí Minh - TA131
                                             (Mới)",Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Hạn nộp: 31-01-2024,['28-11-2023'],"Ngân hàng, Tài chính / Đầu tư",Nhân viên chính thức,Cạnh tranh,Trên3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/data-inventory-supervisor-giam-sat-du-lieu-he-thong-quan-ly-hang-ton-kho-icd-tan-cang-song-than.35BEF0C8.html,Data & Inventory Supervisor/ Giám sát Dữ liệu hệ thống & Quản lý hàng tồn kho ( ICD Tân Cảng Sóng Thần),DHL Supply Chain (Việt Nam) Ltd,Bình Dương,Cơ hội ứng tuyển chỉ còn: 1 ngày,['09-11-2023'],Vận chuyển / Giao nhận /Kho vận,Nhân viên chính thức,Trên15 Tr VND,2 - 5 Năm,Trưởng nhóm / Giám sát
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-nhap-du-lieu-data-entry-clerk-kho-21-icd-tan-cang-song-than-binh-duong.35BEE7FC.html,Nhân Viên Nhập Dữ Liệu/ Data Entry Clerk (KHO 21- ICD TÂN CẢNG SÓNG THẦN - BÌNH DƯƠNG),DHL Supply Chain (Việt Nam) Ltd,Bình Dương,Cơ hội ứng tuyển chỉ còn: 1 ngày,['06-11-2023'],"Vận chuyển / Giao nhận /Kho vận, Hành chính / Thư ký, Kế toán / Kiểm toán",Nhân viên chính thức,Cạnh tranh,1 - 2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/hau-giang-10-ky-thuat-vien-xu-ly-du-lieu-ca-hanh-chinh-8h-17h50.35BEEA28.html,[HẬU GIANG] 10 KỸ THUẬT VIÊN XỬ LÝ DỮ LIỆU CA HÀNH CHÍNH (8H - 17H50),DIGI-TEXX VIETNAM,Hậu Giang,Hạn nộp: 06-12-2023,['27-11-2023'],"Hành chính / Thư ký, Mới tốt nghiệp / Thực tập",Nhân viên chính thức,4 Tr - 6 Tr VND,nan,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-xu-ly-du-lieu.35BEF14D.html,Nhân Viên Xử Lý Dữ Liệu,Wanek Furniture,Bình Dương,Hạn nộp: 09-12-2023,['16-11-2023'],"Hành chính / Thư ký, Thống kê, Sản xuất / Vận hành sản xuất",Nhân viên chính thức,Cạnh tranh,Trên2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-admin-phan-tich-du-lieu.35BF117A.html,"Nhân viên Admin Phân tích dữ liệu
                                             (Mới)",CÔNG TY CỔ PHẦN HÙNG CƯỜNG PHARMA,Hồ Chí Minh,Hạn nộp: 27-12-2023,['27-11-2023'],"CNTT - Phần cứng / Mạng, Hành chính / Thư ký, Thống kê",Nhân viên chính thức,Cạnh tranh,Chưa có kinh nghiệm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/data-analysis-intern-thuc-tap-sinh-phan-tich-du-lieu.35BF0C4A.html,Data Analysis Intern / Thực tập sinh Phân tích Dữ liệu,Công ty TNHH Giải pháp Data V Tech,Hồ Chí Minh,Hạn nộp: 24-12-2023,['24-11-2023'],"Kế toán / Kiểm toán, CNTT - Phần mềm, Mới tốt nghiệp / Thực tập",Thực tập,3 Tr - 6 Tr VND,nan,Sinh viên/ Thực tập sinh
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-thong-tin-co-so-du-lieu-ve-gia.35BDEDC1.html,Chuyên viên Quản lý thông tin Cơ sở dữ liệu về giá,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cơ hội ứng tuyển chỉ còn: 4 ngày,['03-11-2023'],"Ngân hàng, Bán lẻ / Bán sỉ, Bất động sản",Nhân viên chính thức,Cạnh tranh,Trên2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-khoa-hoc-du-lieu-msb-df-dxa-1m412.35BEFD91.html,Chuyên gia Khoa học Dữ liệu - MSB DF - DXA - 1M412,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,Hạn nộp: 30-12-2023,['23-11-2023'],"Ngân hàng, CNTT - Phần mềm",Nhân viên chính thức,Lên đến60 Tr VND,2 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-thong-tin-co-so-du-lieu-ve-gia.35BEE35B.html,Chuyên viên Quản lý thông tin Cơ sở dữ liệu về giá,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Cơ hội ứng tuyển chỉ còn: 2 ngày,['23-11-2023'],"Bất động sản, Bán lẻ / Bán sỉ, Ngân hàng",Nhân viên chính thức,Cạnh tranh,Trên2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-thu-thap-du-lieu-bds-tho-cu-du-an.35BF1116.html,"Chuyên viên Thu thập dữ liệu BĐS (Thổ cư/Dự án)
                                             (Mới)",CÔNG TY CỔ PHẦN ONE MOUNT GROUP,"Hà Nội, Hồ Chí Minh, Đà Nẵng",Hạn nộp: 27-12-2023,['27-11-2023'],Bất động sản,Nhân viên chính thức,8 Tr - 15 Tr VND,nan,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-nen-tang-du-lieu-phan-tich-msb-df-dxa-1m411.35BEEC7C.html,Chuyên gia Nền tảng Dữ liệu Phân tích - MSB DF - DXA - 1M411,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,Hạn nộp: 30-12-2023,['28-11-2023'],"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,45 Tr - 55 Tr VND,4 - 5 Năm,Trưởng nhóm / Giám sát
https://careerbuilder.vn/vi/tim-viec-lam/it-helpdesk.35BF0C73.html,IT Helpdesk,CÔNG TY TNHH GIẢI PHÁP DỮ LIỆU SÁNG TẠO,Bà Rịa - Vũng Tàu,Hạn nộp: 24-12-2023,['24-11-2023'],CNTT - Phần cứng / Mạng,Nhân viên chính thức,10 Tr - 20 Tr VND,1 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/data-engineer.35BDE963.html,Data engineer,CÔNG TY TNHH GIMASYS,Hà Nội,Cơ hội ứng tuyển chỉ còn: 2 ngày,['02-11-2023'],CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,1 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/data-engineer-ha-noi-ta083.35BEE2AB.html,Data Engineer - Hà Nội - TA083,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cơ hội ứng tuyển chỉ còn: 1 ngày,['23-11-2023'],"CNTT - Phần mềm, Ngân hàng",Nhân viên chính thức,Cạnh tranh,3 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/senior-data-analyst.35BE0D20.html,Senior Data Analyst,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,Hạn nộp: 17-12-2023,['18-11-2023'],CNTT - Phần mềm,Nhân viên chính thức,22 Tr - 30 Tr VND,2 - 4 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/data-analyst.35BDF7D4.html,Data Analyst,CÔNG TY TNHH GIMASYS,Hà Nội,Hạn nộp: 08-12-2023,['09-11-2023'],CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,1 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/hr-data-analyst-specialist.35BEE606.html,HR Data Analyst Specialist,CÔNG TY CỔ PHẦN GONSA,Hồ Chí Minh,Cơ hội ứng tuyển chỉ còn: 4 ngày,['04-11-2023'],"Nhân sự, Thống kê, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,2 - 3 Năm,Trưởng nhóm / Giám sát
https://careerbuilder.vn/vi/tim-viec-lam/middle-senior-data-analyst.35BEF788.html,Middle/Senior Data Analyst,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,Hạn nộp: 31-12-2023,['27-11-2023'],CNTT - Phần mềm,Nhân viên chính thức,20 Tr - 32 Tr VND,2 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/ky-thuat-vien-sua-chua-chung.35BF0253.html,Kỹ Thuật Viên Sửa Chữa Chung,Đại Lý ủy Quyền Mercedes-Benz - CHI NHÁNH CÔNG TY CỔ PHẦN TRUYỀN THÔNG VÀ DỮ LIỆU THANH TOÁN AN DU TẠI HẢI PHÒNG,Hải Phòng,Hạn nộp: 20-12-2023,['27-11-2023'],"Cơ khí / Ô tô / Tự động hóa, Bảo trì / Sửa chữa",Nhân viên chính thức,Cạnh tranh,Trên1 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/tu-van-ban-hang.35BF0250.html,Tư Vấn Bán Hàng,Đại Lý ủy Quyền Mercedes-Benz - CHI NHÁNH CÔNG TY CỔ PHẦN TRUYỀN THÔNG VÀ DỮ LIỆU THANH TOÁN AN DU TẠI HẢI PHÒNG,Hải Phòng,Hạn nộp: 20-12-2023,['27-11-2023'],"Bán hàng / Kinh doanh, Tư vấn, Dịch vụ khách hàng",Nhân viên chính thức,Cạnh tranh,nan,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/data-analyst.35BEF341.html,Data Analyst,Công ty Cổ phần CANIFA,Hà Nội,Cơ hội ứng tuyển chỉ còn: 1 ngày,['17-11-2023'],"Kế toán / Kiểm toán, Tài chính / Đầu tư, CNTT - Phần mềm",Nhân viên chính thức,10 Tr - 22 Tr VND,2 - 10 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/phan-tich-ky-thuat-chung-khoan-_technical-analysis.35BEE9DF.html,PHÂN TÍCH KỸ THUẬT (CHỨNG KHOÁN)_TECHNICAL ANALYSIS,Công Ty Cổ phần Tài Việt (Vietstock.vn),Hồ Chí Minh,Hạn nộp: 21-12-2023,['13-11-2023'],"Ngân hàng, Chứng khoán, Tài chính / Đầu tư",Nhân viên chính thức,8 Tr - 12 Tr VND,1 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/senior-data-governance-analyst-aiml-model-ha-noi-ta139.35BF1017.html,"Senior Data Governance Analyst - AIML Model - Hà Nội - TA139
                                                                (Mới)",Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Hạn nộp: 24-12-2023,['27-11-2023'],"CNTT - Phần mềm, Ngân hàng, Tài chính / Đầu tư",Nhân viên chính thức,Cạnh tranh,2 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/senior-data-governance-modeling-ha-noi-ta139.35BF1012.html,"Senior Data Governance Modeling - Hà Nội - TA139
                                                                (Mới)",Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Hạn nộp: 24-12-2023,['27-11-2023'],"CNTT - Phần mềm, Ngân hàng, Tài chính / Đầu tư",Nhân viên chính thức,Cạnh tranh,2 - 5 Năm,Nhân viên
