job_link,job_title,comp_name,location,expire_date,update_date,staff_type,salary,job_level,sal_min,sal_max,currency,exp_min,exp_max,exp_measurement,location_Hồ Chí Minh,location_Đồng Nai,location_Hà Nội,location_Hải Phòng,location_Phú Thọ,location_Bình Dương,location_Bình Thuận,location_Cà Mau,location_Bắc Ninh,location_Bà Rịa - Vũng Tàu,location_Bình Phước,location_Yên Bái,location_Long An,location_Quảng Nam,location_Đà Nẵng,location_Hải Dương,location_Hưng Yên,location_Bắc Giang,location_Hà Nam,location_An Giang,location_Bến Tre,location_Hà Tĩnh,location_Tây Ninh,location_Đồng Tháp,location_Vĩnh Phúc,location_Bình Định,location_Thái Nguyên,location_KV Bắc Trung Bộ,location_Tiền Giang,location_Quốc tế,location_Hậu Giang,location_Cần Thơ,location_Quảng Ngãi,location_Quảng Ninh,location_Thanh Hóa,industry_Vận chuyển / Giao nhận /Kho vận,industry_Xuất nhập khẩu,industry_Thu mua / Vật tư,industry_Dịch vụ khách hàng,industry_Thực phẩm & Đồ uống,industry_Hành chính / Thư ký,industry_Sản xuất / Vận hành sản xuất,industry_Dệt may / Da giày / Thời trang,industry_Bán hàng / Kinh doanh,industry_Tiếp thị / Marketing,industry_Quảng cáo / Đối ngoại / Truyền Thông,industry_Hàng hải,industry_Đồ gỗ,industry_Nội ngoại thất,industry_Biên phiên dịch,industry_Bán lẻ / Bán sỉ,industry_Ngành khác,industry_Thủy sản / Hải sản,industry_Quản lý chất lượng (QA/QC),industry_Mới tốt nghiệp / Thực tập,industry_Kế toán / Kiểm toán,industry_Y tế / Chăm sóc sức khỏe,industry_Nhà hàng / Khách sạn,industry_CNTT - Phần mềm,industry_Khoáng sản,industry_Bưu chính viễn thông,industry_Bảo hiểm,industry_Nông nghiệp,industry_Quản lý điều hành,industry_Tư vấn,industry_Xây dựng,industry_Chăn nuôi / Thú y,industry_Luật / Pháp lý,industry_Bất động sản,industry_Dược phẩm,industry_An toàn lao động,industry_Giáo dục / Đào tạo,industry_Cơ khí / Ô tô / Tự động hóa,industry_Hàng không,industry_Điện / Điện tử / Điện lạnh,industry_CNTT - Phần cứng / Mạng,industry_Mỹ thuật / Nghệ thuật / Thiết kế,industry_Tài chính / Đầu tư,industry_Thống kê,industry_Hàng gia dụng / Chăm sóc cá nhân,industry_Công nghệ thực phẩm / Dinh dưỡng,industry_Hóa học,job_id
https://careerbuilder.vn/vi/tim-viec-lam/tro-ly-giam-doc-dieu-hanh.35BDC43F.html,trợ lý giám đốc điều hành,CÔNG TY TNHH GIAO NHẬN THƯƠNG MẠI RỒNG Á CHÂU,Hồ Chí Minh,2023-10-11,2023-09-11,Nhân viên chính thức,20 Tr - 30 Tr VND,Trưởng nhóm / Giám sát,20.0,30.0,VND,3.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDC43F
https://careerbuilder.vn/vi/tim-viec-lam/gap-truong-nhom-mua-hang-mua-hang-nuoc-ngoai.35BDC219.html,(gấp) trưởng nhóm mua hàng (mua hàng nước ngoài),Công Ty Cổ Phần Kỹ Thuật Và Thiết Bị Y Tế Sài Gòn (SAGOMED),Hồ Chí Minh,2023-09-30,2023-09-11,Nhân viên chính thức,15 Tr - 25 Tr VND,Nhân viên,15.0,25.0,VND,5.0,10.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDC219
https://careerbuilder.vn/vi/tim-viec-lam/shipping-and-receiving-leader-nhon-trach.35BD8EA7.html,shipping and receiving leader (nhơn trạch),Summit Polymers Vietnam Co Ltd.,Đồng Nai,2023-10-09,2023-09-10,Nhân viên chính thức,Cạnh tranh,Trưởng nhóm / Giám sát,,,,2.0,3.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BD8EA7
https://careerbuilder.vn/vi/tim-viec-lam/logistic-executive.35BDC185.html,logistic executive,Công ty TNHH Olam Việt Nam,Đồng Nai,2023-10-08,2023-09-09,Nhân viên chính thức,Cạnh tranh,Trưởng nhóm / Giám sát,,,,2.0,,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDC185
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-xuat-nhap-khau.35BDBFFA.html,giám đốc xuất nhập khẩu,Công Ty CP Công Nghiệp Kim Bình,Hồ Chí Minh,2023-10-08,2023-09-09,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDBFFA
https://careerbuilder.vn/vi/tim-viec-lam/forwarding-staff.35BDBF00.html,forwarding staff,"Hanaro TNS Vietnam Co.,ltd",Hà Nội,2023-11-01,2023-09-08,Nhân viên chính thức,8 Tr - 14 Tr VND,Nhân viên,8.0,14.0,VND,1.0,,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDBF00
https://careerbuilder.vn/vi/tim-viec-lam/tro-ly-giam-doc-phat-trien-san-pham.35BDBE9E.html,trợ lý giám đốc phát triển sản phẩm,Công Ty Cổ Phần IPP Group,Hồ Chí Minh,2023-10-07,2023-09-08,Nhân viên chính thức,17 Tr - 25 Tr VND,Nhân viên,17.0,25.0,VND,2.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDBE9E
https://careerbuilder.vn/vi/tim-viec-lam/supply-chain-planner.35BDBCFF.html,supply chain planner,"Un-Available LTD Co.,",Hồ Chí Minh,2023-09-30,2023-09-08,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDBCFF
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-xuat-nhap-khau-logistics.35BDBDDF.html,nhân viên kinh doanh xuất nhập khẩu (logistics),CÔNG TY TNHH KINGFISHER LOGISTICS,Hồ Chí Minh,2023-10-07,2023-09-07,Nhân viên chính thức,12 Tr - 20 Tr VND,Nhân viên,12.0,20.0,VND,1.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDBDDF
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-mang-luoi.35BDBE11.html,chuyên viên kinh doanh mạng lưới,Tổng Công Ty Chuyển Phát Nhanh Bưu Điện,Hà Nội,2023-10-07,2023-09-07,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,2.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDBE11
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-logistics-freight-forwarder.35BDBCA9.html,trưởng phòng kinh doanh logistics (freight forwarder),Công Ty TNHH TAL Logistics,Hồ Chí Minh,2023-10-07,2023-09-07,Nhân viên chính thức,25 Tr - 35 Tr VND,Quản lý,25.0,35.0,VND,3.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDBCA9
https://careerbuilder.vn/vi/tim-viec-lam/partnership-executive-quan-he-doi-tac-nuoc-ngoai.35BDA7E9.html,partnership executive (quan hệ đối tác nước ngoài),Công ty Cổ phần Công nghệ - Viễn thông Elcom,Hà Nội,2023-09-24,2023-09-07,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,5.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDA7E9
https://careerbuilder.vn/vi/tim-viec-lam/sales-executive.35BDA752.html,sales executive,CÔNG TY TNHH MAXPEED VIỆT NAM,"Hà Nội, Hải Phòng",2023-09-24,2023-09-07,Nhân viên chính thức,10 Tr - 15 Tr VND,Nhân viên,10.0,15.0,VND,1.0,,năm,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDA752
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-cang-logistics.35BD6213.html,nhân viên kinh doanh cảng - logistics,Công Ty Cổ Phần Đồng Tâm,Hồ Chí Minh,2023-09-30,2023-09-06,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BD6213
https://careerbuilder.vn/vi/tim-viec-lam/sales-admin.35BDB95B.html,sales admin,Aquamar Asia Limited,Hồ Chí Minh,2023-10-05,2023-09-05,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,6.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB95B
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau.35BDADDC.html,nhân viên xuất nhập khẩu,CÔNG TY TNHH DAEYEONG VINA,Đồng Nai,2023-09-28,2023-09-04,Nhân viên chính thức,10 Tr - 15 Tr VND,Nhân viên,10.0,15.0,VND,2.0,5.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDADDC
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-sales-logistics-fwd-co-kinh-nghiem-tai-ha-noi.35BD808E.html,nhân viên sales logistics (fwd) - có kinh nghiệm (tại hà nội),CÔNG TY TNHH GIAO NHẬN VẬN TẢI HÀNG HÓA QUỐC TẾ VIVA,Hà Nội,2023-10-02,2023-09-03,Nhân viên chính thức,8 Tr - 15 Tr VND,Nhân viên,8.0,15.0,VND,1.0,3.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BD808E
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh.35BD7AC3.html,nhân viên kinh doanh,CÔNG TY TNHH XÂY DỰNG TỰ LẬP,Phú Thọ,2023-09-30,2023-09-01,Nhân viên chính thức,10 Tr - 20 Tr VND,Nhân viên,10.0,20.0,VND,2.0,7.0,năm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BD7AC3
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-xuat-nhap-khau.35BD7BA6.html,nhân viên kinh doanh xuất nhập khẩu,Công Ty Cổ Phần Xi Măng Xuân Thành,Hà Nội,2023-09-30,2023-09-01,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BD7BA6
https://careerbuilder.vn/vi/tim-viec-lam/shipment-staff.35BDB21C.html,shipment staff,Công Ty TNHH Interwood Việt Nam,Bình Dương,2023-10-01,2023-09-01,Nhân viên chính thức,15 Tr - 25 Tr VND,Nhân viên,15.0,25.0,VND,1.0,2.0,năm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB21C
https://careerbuilder.vn/vi/tim-viec-lam/freight-manager-custom-binh-duong.35BD7768.html,freight manager (custom - binh duong),Công ty TNHH YCH - Protrade,Bình Dương,2023-09-27,2023-08-29,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,4.0,10.0,năm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BD7768
https://careerbuilder.vn/vi/tim-viec-lam/airfreight-manager.35BD6FE3.html,airfreight manager,Công Ty TNHH Mainfreight Việt Nam,Hồ Chí Minh,2023-09-24,2023-08-26,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,8.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BD6FE3
https://careerbuilder.vn/vi/tim-viec-lam/airfreight-supervisor.35BD7048.html,airfreight supervisor,Công Ty TNHH Mainfreight Việt Nam,Hà Nội,2023-09-24,2023-08-26,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BD7048
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-kinh-doanh-nganh-cang-bien.35BD9B47.html,giám đốc kinh doanh ngành cảng biển,Công Ty Cổ Phần Đồng Tâm,Hồ Chí Minh,2023-09-30,2023-09-12,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,3.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BD9B47
https://careerbuilder.vn/vi/tim-viec-lam/senior-sales-sales-executive-freight-forwarding.35BDA30F.html,senior sales/ sales executive (freight forwarding),Indo Trans Logistics,Hồ Chí Minh,2023-09-22,2023-09-12,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,,đến2năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDA30F
https://careerbuilder.vn/vi/tim-viec-lam/operations-air-import-freight-forwarder-temp-8-months.35BDA2A0.html,"operations, air import (freight forwarder; temp 8 months)","DSV Air & Sea Co., Ltd.",Hà Nội,2023-09-23,2023-09-12,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,2.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDA2A0
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-dieu-hanh-kho-thanh-long-viet.35BDA4A4.html,giám đốc điều hành kho thanh long việt,Công ty TNHH Dịch vụ và Thương Mại Tân Nam Chinh,Bình Thuận,2023-09-22,2023-09-12,Nhân viên chính thức,Trên20 Tr VND,Giám đốc,20.0,,VND,5.0,,năm,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDA4A4
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-xuat-nhap-khau-tieng-nhat.35BDA35B.html,nhân viên kinh doanh xuất nhập khẩu tiếng nhật,TẬP ĐOÀN Y TẾ VIỆT NGA,Hà Nội,2023-09-30,2023-09-12,Nhân viên chính thức,12 Tr - 18 Tr VND,Nhân viên,12.0,18.0,VND,2.0,,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDA35B
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-sales-xuat-khau.35BDA2EB.html,nhân viên sales xuất khẩu,Công ty Cổ phần Tập đoàn Gỗ Minh Long,Hà Nội,2023-09-30,2023-09-12,Nhân viên chính thức,10 Tr - 16 Tr VND,Nhân viên,10.0,16.0,VND,2.0,10.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDA2EB
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-kinh-doanh-dai-ly.35BDA43D.html,chuyên viên cao cấp kinh doanh đại lý,Tập đoàn Stavian (Stavian Group),"Hà Nội, Hồ Chí Minh",2023-10-15,2023-09-12,Nhân viên chính thức,500 - 1000 USD,Nhân viên,500.0,1000.0,USD,1.0,2.0,năm,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDA43D
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-kinh-doanh-hang-freehand.35BDA435.html,chuyên viên cao cấp kinh doanh hàng freehand,Tập đoàn Stavian (Stavian Group),"Hà Nội, Hồ Chí Minh",2023-10-15,2023-09-12,Nhân viên chính thức,500 - 1000 USD,Nhân viên,500.0,1000.0,USD,2.0,5.0,năm,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDA435
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-xuat-nhap-khau.35BDB06D.html,trưởng phòng xuất nhập khẩu,SANAKY MIỀN BẮC,Hà Nội,2023-09-30,2023-09-12,Nhân viên chính thức,Trên20 Tr VND,Quản lý,20.0,,VND,3.0,4.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB06D
https://careerbuilder.vn/vi/tim-viec-lam/product-specialist.35BDAE71.html,product specialist,YUNEXPRESS LOGISTICS VIETNAM,Hồ Chí Minh,2023-09-30,2023-09-12,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,2.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDAE71
https://careerbuilder.vn/vi/tim-viec-lam/quan-ly-kinh-doanh-nganh-hai-san-tai-ca-mau-seafood-trading-manager-in-ca-mau.35BDAFBA.html,quản lý kinh doanh ngành hải sản tại cà mau - seafood trading manager in ca mau,CONTRAU ECO,Cà Mau,2023-09-29,2023-09-12,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,5.0,10.0,năm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDAFBA
https://careerbuilder.vn/vi/tim-viec-lam/logistics-sales-ha-noi.35BDAF7D.html,logistics sales - ha noi,"RHENUS LOGISTICS LTD,.",Hà Nội,2023-12-31,2023-09-12,Nhân viên chính thức,Cạnh tranh,Trưởng nhóm / Giám sát,,,,2.0,3.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDAF7D
https://careerbuilder.vn/vi/tim-viec-lam/business-development-manager-chinese-speaker.35BDAF82.html,business development manager (chinese speaker),"RHENUS LOGISTICS LTD,.","Hà Nội, Hồ Chí Minh",2023-12-31,2023-09-12,Nhân viên chính thức,Cạnh tranh,Trưởng nhóm / Giám sát,,,,2.0,3.0,năm,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDAF82
https://careerbuilder.vn/vi/tim-viec-lam/business-development-manager-korean-speaker.35BDB07E.html,business development manager (korean speaker),"RHENUS LOGISTICS LTD,.","Hà Nội, Hồ Chí Minh",2023-12-31,2023-09-12,Nhân viên chính thức,Cạnh tranh,Trưởng nhóm / Giám sát,,,,2.0,3.0,năm,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB07E
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-hang-tau-roi.35BDAF5F.html,trưởng phòng kinh doanh hàng tàu rời,Tập đoàn Stavian (Stavian Group),Hà Nội,2023-10-18,2023-09-12,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,7.0,10.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDAF5F
