job_link,job_title,comp_name,location,expire_date,update_date,staff_type,salary,job_level,Phương thức làm việc,sal_min,sal_max,currency,exp_min,exp_max,exp_measurement,location_Hồ Chí Minh,location_Đồng Nai,location_Hà Nội,location_Long An,location_Bình Dương,location_Bà Rịa - Vũng Tàu,location_Hải Phòng,location_Hải Dương,location_Đà Nẵng,location_Thanh Hóa,location_Bắc Ninh,location_Quốc tế,location_Hậu Giang,location_Nghệ An,location_Quảng Ngãi,location_Bình Thuận,location_Thái Bình,location_Nam Định,location_Hà Nam,location_Bến Tre,location_Bình Định,location_Hưng Yên,location_Tây Ninh,location_Yên Bái,location_Quảng Ninh,location_Dak Lak,location_Khánh Hòa,location_Ninh Thuận,location_Bắc Giang,location_Tiền Giang,location_Vĩnh Phúc,location_Cần Thơ,location_Quảng Nam,location_Lâm Đồng,location_New Jersey,location_Lạng Sơn,location_Vĩnh Long,industry_Vận chuyển / Giao nhận /Kho vận,industry_Hàng hải,industry_Xuất nhập khẩu,industry_Thu mua / Vật tư,industry_Bán hàng / Kinh doanh,industry_Điện / Điện tử / Điện lạnh,industry_Cơ khí / Ô tô / Tự động hóa,industry_Hàng gia dụng / Chăm sóc cá nhân,industry_Tiếp thị / Marketing,industry_Biên phiên dịch,industry_Sản xuất / Vận hành sản xuất,industry_Dịch vụ khách hàng,industry_Bán lẻ / Bán sỉ,industry_Đồ gỗ,industry_Nội ngoại thất,industry_Quản lý điều hành,industry_Thực phẩm & Đồ uống,industry_Nông nghiệp,industry_Hành chính / Thư ký,industry_Hóa học,industry_Kế toán / Kiểm toán,industry_Tài chính / Đầu tư,industry_Dệt may / Da giày / Thời trang,industry_Ngân hàng,industry_Thống kê,industry_Ngành khác,industry_CNTT - Phần mềm,industry_Tiếp thị trực tuyến,industry_Quản lý chất lượng (QA/QC),industry_Mỹ thuật / Nghệ thuật / Thiết kế,industry_Tư vấn,industry_Công nghệ thực phẩm / Dinh dưỡng,industry_Giáo dục / Đào tạo,industry_Truyền hình / Báo chí / Biên tập,industry_Thủy sản / Hải sản,industry_Luật / Pháp lý,industry_Y tế / Chăm sóc sức khỏe,industry_Quảng cáo / Đối ngoại / Truyền Thông,industry_Mới tốt nghiệp / Thực tập,industry_Dầu khí,industry_Chăn nuôi / Thú y,industry_Nhà hàng / Khách sạn,industry_Bưu chính viễn thông,industry_Bảo hiểm,industry_Xây dựng,industry_Hàng không,industry_Công nghệ sinh học,industry_Bảo trì / Sửa chữa,industry_Lao động phổ thông,industry_Nhân sự,job_id
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-chung-tu-hang-nhap-inbound-operations.35BF678F.html,nhân viên chứng từ hàng nhập (inbound operations),Vantage Logistics Corporation,Hồ Chí Minh,2024-01-31,2024-01-15,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,1.0,2.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF678F
https://careerviet.vn/vi/tim-viec-lam/logistic-specialist-data-entry.35BF6714.html,logistic specialist (data entry),Công ty TNHH Chế Biến Thực phẩm Olam Việt Nam,Đồng Nai,2024-02-29,2024-01-13,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,1.0,,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF6714
https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-xuat-nhap-khau.35BF66DF.html,chuyên viên xuất nhập khẩu,CareerViet's client,Hà Nội,2024-02-12,2024-01-13,Nhân viên chính thức,15 Tr - 20 Tr VND,Nhân viên,,15.0,20.0,VND,3.0,5.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF66DF
https://careerviet.vn/vi/tim-viec-lam/truong-nhom-xuat-nhap-khau-tieng-trung.35BF2EBF.html,trưởng nhóm xuất nhập khẩu (tiếng trung),Công ty Cổ phần Tập đoàn KITA Group,Hồ Chí Minh,2024-02-11,2024-01-13,Nhân viên chính thức,20 Tr - 28 Tr VND,Quản lý,,20.0,28.0,VND,3.0,8.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF2EBF
https://careerviet.vn/vi/tim-viec-lam/agency-oversea-sales-manager.35BF5A7E.html,agency (oversea sales) manager,SCT LOGISTICS JSC,Hồ Chí Minh,2024-01-31,2024-01-13,,nan,,,,,nan,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF5A7E
https://careerviet.vn/vi/tim-viec-lam/purchase-officer.35BF63EF.html,purchase officer,CÔNG TY TNHH THIẾT BỊ ĐIỆN LẠNH CLIMAVENETA CHAT UNION VIỆT NAM,Long An,2024-02-11,2024-01-12,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,2.0,,năm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF63EF
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-sale-xuat-khau.35BF2C4A.html,nhân viên sale xuất khẩu,CÔNG TY TNHH TM DV XUẤT NHẬP KHẨU NGỌC CHÂU,Hồ Chí Minh,2024-02-10,2024-01-12,Nhân viên chính thức,7 Tr - 10 Tr VND,Nhân viên,,7.0,10.0,VND,1.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF2C4A
https://careerviet.vn/vi/tim-viec-lam/customs-transportation-supervisor.35BF5855.html,customs & transportation supervisor,Công Ty Camso Việt Nam,Bình Dương,2024-02-05,2024-01-12,Nhân viên chính thức,Cạnh tranh,Trưởng nhóm / Giám sát,,,,,6.0,,năm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF5855
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-xuat-khau-gioi-tieng-anh.35BF5832.html,nhân viên kinh doanh xuất khẩu (giỏi tiếng anh),Công ty Cổ phần ĐẠI ĐỒNG TIẾN,Hồ Chí Minh,2024-02-04,2024-01-12,Nhân viên chính thức,10 Tr - 15 Tr VND,Nhân viên,,10.0,15.0,VND,1.0,2.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF5832
https://careerviet.vn/vi/tim-viec-lam/import-export-executive.35BF6425.html,import/export executive,Công ty TNHH Bao Bì Nước Giải Khát Crown Vũng Tàu,Bà Rịa - Vũng Tàu,2024-01-31,2024-01-11,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,3.0,4.0,năm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF6425
https://careerviet.vn/vi/tim-viec-lam/tro-ly-tong-giam-doc-ve-doi-ngoai.35BF61F4.html,trợ lý tổng giám đốc về đối ngoại,Công Ty TNHH Sản Xuất - Cung ứng Vật Tư Nông Nghiệp Xanh (GAPRO VIETNAM),Hồ Chí Minh,2024-02-09,2024-01-11,Nhân viên chính thức,13 Tr - 30 Tr VND,Quản lý,,13.0,30.0,VND,2.0,3.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF61F4
https://careerviet.vn/vi/tim-viec-lam/import-export-executive-duc-hoa-long-an-co-xe-dua-don-nhan-vien-tu-hcm.35BF5630.html,"import export executive (đức hoà, long an- có xe đưa đón nhân viên từ hcm)",Công ty TNHH GIVI VIỆT NAM,Long An,2024-02-04,2024-01-11,,nan,,,,,nan,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF5630
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-logistics.35BF122F.html,nhân viên kinh doanh logistics,Tổng Công Ty Chuyển Phát Nhanh Bưu Điện,Hà Nội,2024-01-27,2024-01-10,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,2.0,3.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF122F
https://careerviet.vn/vi/tim-viec-lam/customer-service-staff.35BF5E79.html,customer service staff,"Times Cargo Logistic Co,. LTD",Hồ Chí Minh,2024-02-09,2024-01-10,Nhân viên chính thức,10 Tr - 12 Tr VND,Nhân viên,,10.0,12.0,VND,1.0,,đến1năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF5E79
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau-import-export-officer.35BF5F03.html,nhân viên xuất nhập khẩu – import-export officer,Công Ty TNHH Fursys VN,Đồng Nai,2024-02-09,2024-01-10,,nan,,,,,nan,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF5F03
https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-xuat-nhap-khau.35BF5354.html,chuyên viên kinh doanh xuất nhập khẩu,Công ty Cổ phần Devyt,Hà Nội,2024-02-03,2024-01-10,Nhân viên chính thức,15 Tr - 18 Tr VND,Nhân viên,,15.0,18.0,VND,2.0,5.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF5354
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau.35BF5D96.html,nhân viên xuất nhập khẩu,CÔNG TY TNHH LONG VÂN,Bình Dương,2024-02-08,2024-01-08,Nhân viên chính thức,13 Tr - 17 Tr VND,Nhân viên,,13.0,17.0,VND,2.0,,năm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF5D96
https://careerviet.vn/vi/tim-viec-lam/senior-pricing-executive-routing-us.35BF2501.html,senior pricing executive (routing: us),SCT LOGISTICS JSC,Hồ Chí Minh,2024-02-05,2024-01-07,Nhân viên chính thức,12 Tr - 18 Tr VND,Nhân viên,,12.0,18.0,VND,5.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF2501
https://careerviet.vn/vi/tim-viec-lam/logistics-staff-ha-noi.35BF2313.html,logistics staff – hà nội,"NNR GLOBAL LOGISTICS (VIET NAM) Co., LTD",Hà Nội,2024-02-05,2024-01-07,Nhân viên chính thức,Trên550 USD,Nhân viên,,550.0,,USD,1.0,3.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF2313
https://careerviet.vn/vi/tim-viec-lam/logistics-cum-purchasing-executive.35BF57F2.html,logistics cum purchasing executive,Công Ty TNHH Techbond MFG (Việt Nam),Bình Dương,2024-01-31,2024-01-05,Nhân viên chính thức,15 Tr - 20 Tr VND,Nhân viên,,15.0,20.0,VND,2.0,5.0,năm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF57F2
https://careerviet.vn/vi/tim-viec-lam/pricing-logistics-hang-xuat.35BEF05D.html,pricing logistics (hàng xuất),CÔNG TY TNHH GIAO NHẬN VẬN TẢI HÀNG HÓA QUỐC TẾ VIVA,Hà Nội,2024-01-26,2023-12-28,Nhân viên chính thức,12 Tr - 15 Tr VND,Nhân viên,,12.0,15.0,VND,2.0,,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEF05D
https://careerviet.vn/vi/tim-viec-lam/ha-noi-customer-service-support-9-month-contract-philips-healthcare-vn.35BF5DDB.html,[hà nội] customer service support (9-month contract) - philips healthcare vn,Talentnet Corporation,Hà Nội,2024-02-29,2024-01-15,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,2.0,4.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF5DDB
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-admin-procurement-admin.35BF68E0.html,nhân viên admin - procurement admin,N KID Group,Hồ Chí Minh,2024-02-29,2024-01-15,Nhân viên chính thức,Lên đến15 Tr VND,Nhân viên,,,15.0,VND,1.0,3.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF68E0
https://careerviet.vn/vi/tim-viec-lam/urgent-nhan-vien-chung-tu-hcm.35BF688B.html,[urgent] nhân viên chứng từ (hcm),Công Ty TNHH Star Concord (Việt Nam),Hồ Chí Minh,2024-02-29,2024-01-15,Nhân viên chính thức,9 Tr - 12 Tr VND,Nhân viên,,9.0,12.0,VND,1.0,3.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF688B
https://careerviet.vn/vi/tim-viec-lam/urgent-nhan-vien-chung-tu-hang-xuat-consol-hcm.35BF6846.html,[urgent] nhân viên chứng từ hàng xuất consol (hcm),Công Ty TNHH Star Concord (Việt Nam),Hồ Chí Minh,2024-02-29,2024-01-15,Nhân viên chính thức,9 Tr - 20 Tr VND,Nhân viên,,9.0,20.0,VND,1.0,6.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF6846
https://careerviet.vn/vi/tim-viec-lam/import-and-export-manager.35BF6843.html,import and export  manager,CÔNG TY TNHH YUJIN KREVES,Long An,2024-02-15,2024-01-15,Nhân viên chính thức,25 Tr - 40 Tr VND,Quản lý,,25.0,40.0,VND,5.0,10.0,năm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF6843
https://careerviet.vn/vi/tim-viec-lam/truong-phong-xuat-nhap-khau.35BF684E.html,trưởng phòng xuất nhập khẩu,Công Ty Cổ Phần Tân Vĩnh Cửu (Tavico),Đồng Nai,2024-02-29,2024-01-15,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,,3.0,5.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF684E
https://careerviet.vn/vi/tim-viec-lam/urgent-nhan-vien-kinh-doanh-cuoc-van-tai-hcm-10-12m.35BF620F.html,[urgent] nhân viên kinh doanh cước vận tải (hcm) (10-12m),Công Ty TNHH Star Concord (Việt Nam),Hồ Chí Minh,2024-02-29,2024-01-15,Nhân viên chính thức,10 Tr - 12 Tr VND,Nhân viên,,10.0,12.0,VND,1.0,3.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF620F
https://careerviet.vn/vi/tim-viec-lam/import-export-supervisor-temporary-contract.35BF683F.html,import/export supervisor (temporary contract),Theodore Alexander HCM,Hồ Chí Minh,2024-02-29,2024-01-15,Nhân viên chính thức,Cạnh tranh,Trưởng nhóm / Giám sát,,,,,3.0,8.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF683F
https://careerviet.vn/vi/tim-viec-lam/senior-supply-chain-analyst.35BF6837.html,senior supply chain analyst,Yes4All Trading Services Company Limited,Hồ Chí Minh,2024-02-04,2024-01-15,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,1.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF6837
https://careerviet.vn/vi/tim-viec-lam/senior-demand-supply-planning-executive.35BF682D.html,senior demand & supply planning executive,Yes4All Trading Services Company Limited,Hồ Chí Minh,2024-01-31,2024-01-15,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,1.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF682D
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau.35BF67BA.html,nhân viên xuất nhập khẩu,Công Ty TNHH Rita Võ,Hồ Chí Minh,2024-02-10,2024-01-15,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,1.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF67BA
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-khai-bao-hai-quan.35BF67A6.html,nhân viên khai báo hải quan,CÔNG TY TNHH KINGFISHER LOGISTICS,Hồ Chí Minh,2024-02-03,2024-01-15,Nhân viên chính thức,12 Tr - 20 Tr VND,Nhân viên,,12.0,20.0,VND,1.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF67A6
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-sales-logistics.35BF67A2.html,nhân viên sales logistics,CÔNG TY TNHH KINGFISHER LOGISTICS,Hồ Chí Minh,2024-02-03,2024-01-15,Nhân viên chính thức,7 Tr - 15 Tr VND,Nhân viên,,7.0,15.0,VND,1.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF67A2
https://careerviet.vn/vi/tim-viec-lam/pho-tong-giam-doc-dieu-hanh.35BF679E.html,phó tổng giám đốc điều hành,Công Ty Cổ Phần Phúc Sinh,Hồ Chí Minh,2024-02-15,2024-01-15,Nhân viên chính thức,Cạnh tranh,Phó Giám đốc,,,,,5.0,10.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF679E
https://careerviet.vn/vi/tim-viec-lam/truong-phong-mua-hang.35BF6792.html,trưởng phòng mua hàng,CÔNG TY CP PHÂN PHỐI VÀ BÁN LẺ BT (BTCOM),Hà Nội,2024-02-29,2024-01-15,Nhân viên chính thức,40 Tr - 60 Tr VND,Trưởng nhóm / Giám sát,,40.0,60.0,VND,3.0,5.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF6792
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ke-toan-thue-va-thanh-toan-noi-bo.35BF5593.html,nhân viên kế toán thuế và thanh toán nội bộ,Công Ty TNHH Sản Xuất - Cung ứng Vật Tư Nông Nghiệp Xanh (GAPRO VIETNAM),Hồ Chí Minh,2024-02-03,2024-01-15,Nhân viên chính thức,10 Tr - 12 Tr VND,Nhân viên,,10.0,12.0,VND,1.0,2.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF5593
