job_link,job_title,comp_name,location,expire_date,update_date,staff_type,salary,job_level,sal_min,sal_max,currency,exp_min,exp_max,exp_measurement,location_Hồ Chí Minh,location_Đồng Nai,location_Tây Ninh,location_Vĩnh Phúc,location_Hà Nội,location_Bình Dương,location_An Giang,location_New Jersey,location_Hải Phòng,location_Bình Thuận,location_Hưng Yên,location_Hà Nam,location_Quảng Nam,location_Đà Nẵng,location_Cần Thơ,location_Bắc Ninh,location_Bình Phước,location_Hải Dương,location_Bà Rịa - Vũng Tàu,location_Phú Thọ,location_Long An,location_Quảng Ninh,location_Đồng Tháp,location_Cà Mau,location_Bắc Giang,location_Thanh Hóa,location_Bến Tre,location_Tiền Giang,location_Hà Tĩnh,location_KV Bắc Trung Bộ,location_Quốc tế,location_Yên Bái,location_Bình Định,industry_Bán hàng / Kinh doanh,industry_Vận chuyển / Giao nhận /Kho vận,industry_Xuất nhập khẩu,industry_Điện / Điện tử / Điện lạnh,industry_Thu mua / Vật tư,industry_Nhân sự,industry_Sản xuất / Vận hành sản xuất,industry_Thực phẩm & Đồ uống,industry_Công nghệ thực phẩm / Dinh dưỡng,industry_Dịch vụ khách hàng,industry_Tiếp thị / Marketing,industry_Kế toán / Kiểm toán,industry_Hành chính / Thư ký,industry_Quản lý điều hành,industry_Quảng cáo / Đối ngoại / Truyền Thông,industry_Tài chính / Đầu tư,industry_Tư vấn,industry_Hàng hải,industry_Đồ gỗ,industry_Nội ngoại thất,industry_Dệt may / Da giày / Thời trang,industry_Hàng gia dụng / Chăm sóc cá nhân,industry_Cơ khí / Ô tô / Tự động hóa,industry_Quản lý chất lượng (QA/QC),industry_Y tế / Chăm sóc sức khỏe,industry_Bán lẻ / Bán sỉ,industry_Xây dựng,industry_Ngành khác,industry_Biên phiên dịch,industry_Mới tốt nghiệp / Thực tập,industry_Luật / Pháp lý,industry_Khoáng sản,industry_CNTT - Phần mềm,industry_An toàn lao động,industry_Hóa học,industry_Bưu chính viễn thông,industry_Nông nghiệp,industry_Thủy sản / Hải sản,industry_Chăn nuôi / Thú y,industry_Dược phẩm,industry_Môi trường,industry_Thống kê,industry_Nhà hàng / Khách sạn,industry_Hàng không,industry_Giáo dục / Đào tạo,industry_Bất động sản,industry_Bảo hiểm,industry_CNTT - Phần cứng / Mạng,industry_Mỹ thuật / Nghệ thuật / Thiết kế,job_id
https://careerbuilder.vn/vi/tim-viec-lam/sales-manager-plastics-compounding-engineering-plastics.35BDDEF4.html,sales manager (plastics compounding/engineering plastics),Tập đoàn Stavian (Stavian Group),Hà Nội,2023-11-30,2023-10-02,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,5.0,,năm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDDEF4
https://careerbuilder.vn/vi/tim-viec-lam/jhc0031813-pho-truong-phong-xuat-nhap-khau.35BDDD91.html,[jhc0031813] phó ~ trưởng phòng xuất nhập khẩu,"Iconic Co.,Ltd",Bình Dương,2023-10-25,2023-10-02,Nhân viên chính thức,28 Tr - 35 Tr VND,Trưởng nhóm / Giám sát,28.0,35.0,VND,3.0,5.0,năm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDDD91
https://careerbuilder.vn/vi/tim-viec-lam/sales-planning-associate-manager.35BDDF61.html,sales planning associate manager,Yes4All Trading Services Company Limited,Hồ Chí Minh,2023-10-25,2023-10-02,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,2.0,3.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDDF61
https://careerbuilder.vn/vi/tim-viec-lam/senior-demand-supply-planning-executive.35BDDE51.html,senior/demand & supply planning executive,Yes4All Trading Services Company Limited,Hồ Chí Minh,2023-10-30,2023-10-02,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDDE51
https://careerbuilder.vn/vi/tim-viec-lam/tuyen-xuat-nhap-khau-tai-ba-ria-vung-tau.35BDE908.html,tuyển xuất nhập khẩu tại bà rịa vũng tàu,Kokoro company,Bà Rịa - Vũng Tàu,2023-10-31,2023-10-01,Nhân viên chính thức,8 Tr - 40 Tr VND,Nhân viên,8.0,40.0,VND,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDE908
https://careerbuilder.vn/vi/tim-viec-lam/tuyen-xuat-nhap-khau-tai-binh-duong.35BDE907.html,tuyển xuất nhập khẩu tại bình dương,Kokoro company,Bình Dương,2023-10-31,2023-10-01,Nhân viên chính thức,8 Tr - 40 Tr VND,Nhân viên,8.0,40.0,VND,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDE907
https://careerbuilder.vn/vi/tim-viec-lam/tuyen-xuat-nhap-khau-tai-dong-nai.35BDE906.html,tuyển xuất nhập khẩu tại đồng nai,Kokoro company,Đồng Nai,2023-10-31,2023-10-01,Nhân viên chính thức,8 Tr - 40 Tr VND,Nhân viên,8.0,40.0,VND,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDE906
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-mua-vat-tu-xuat-nhap-khau.35BD7BD0.html,nhân viên mua vật tư xuất nhập khẩu,Tập đoàn Ngọc Diệp,Hà Nội,2023-10-30,2023-10-01,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,2.0,năm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BD7BD0
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-merchandiser.35BD7C6B.html,chuyên viên merchandiser,Việt Brothers,Hà Nội,2023-10-30,2023-10-01,Nhân viên chính thức,10 Tr - 13 Tr VND,Nhân viên,10.0,13.0,VND,2.0,,năm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BD7C6B
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-xuat-nhap-khau.35BD7BA6.html,nhân viên kinh doanh xuất nhập khẩu,Công Ty Cổ Phần Xi Măng Xuân Thành,Hà Nội,2023-10-30,2023-10-01,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BD7BA6
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh.35BD7AC3.html,nhân viên kinh doanh,CÔNG TY TNHH XÂY DỰNG TỰ LẬP,Phú Thọ,2023-10-30,2023-10-01,Nhân viên chính thức,10 Tr - 20 Tr VND,Nhân viên,10.0,20.0,VND,2.0,7.0,năm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BD7AC3
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-quoc-te.35BD7D39.html,trưởng phòng kinh doanh quốc tế,Tập đoàn Stavian (Stavian Group),Hà Nội,2023-10-30,2023-10-01,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,3.0,8.0,năm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BD7D39
https://careerbuilder.vn/vi/tim-viec-lam/98070-senior-accountant-chief-accountant-manufacturing.35BDB4C0.html,98070 - senior accountant / chief accountant - manufacturing,"RGF HR Agent Vietnam Co., LTD",Long An,2023-10-30,2023-10-01,Nhân viên chính thức,30 Tr - 45 Tr VND,Nhân viên,30.0,45.0,VND,10.0,,năm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB4C0
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-logistics.35BDB4AF.html,nhân viên kinh doanh logistics,CÔNG TY CỔ PHẦN GIAO NHẬN TOÀN CẦU VÂN LONG,Hồ Chí Minh,2023-10-30,2023-10-01,Nhân viên chính thức,7 Tr - 10 Tr VND,Nhân viên,7.0,10.0,VND,1.0,2.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB4AF
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau.35BDB428.html,nhân viên xuất nhập khẩu,Công Ty TNHH Thương Mại Và Dịch Vụ Nguyễn Huy,Hà Nội,2023-10-30,2023-10-01,Nhân viên chính thức,Trên12 Tr VND,Nhân viên,12.0,,VND,2.0,,năm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB428
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-tu-van-mang-xuat-khau-luong-thuc-gao-an-giang.35BDB34B.html,chuyên gia tư vấn mảng xuất khẩu lương thực (gạo) - an giang,Công ty Cổ phần Tập đoàn Hoàng Minh,An Giang,2023-10-30,2023-10-01,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,5.0,,năm,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB34B
https://careerbuilder.vn/vi/tim-viec-lam/import-export-staff.35BDB2F6.html,import export staff,Công Ty TNHH Korea Rental Vina,Hà Nội,2023-10-30,2023-10-01,Nhân viên chính thức,12 Tr - 15 Tr VND,Nhân viên,12.0,15.0,VND,2.0,5.0,năm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB2F6
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-luong-thuc.35BDB347.html,trưởng phòng kinh doanh lương thực,Công ty Cổ phần Tập đoàn Hoàng Minh,"An Giang, Hồ Chí Minh",2023-10-30,2023-10-01,Nhân viên chính thức,18 Tr - 30 Tr VND,Quản lý,18.0,30.0,VND,3.0,,năm,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35BDB347
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-xuat-nhap-khau.35BDB305.html,chuyên viên xuất nhập khẩu,CÔNG TY TNHH POMPOUS SONTHANHPHAT VIETNAM,Hà Nội,2023-10-30,2023-10-01,Nhân viên chính thức,10 Tr - 15 Tr VND,Nhân viên,10.0,15.0,VND,1.0,3.0,năm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB305
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-xuat-khau-fresh-fruit.35B08B84.html,nhân viên kinh doanh xuất khẩu (fresh fruit),Công ty cổ phần Nafoods Group,Hồ Chí Minh,2023-10-24,2023-10-01,Nhân viên chính thức,10 Tr - 20 Tr VND,Nhân viên,10.0,20.0,VND,1.0,2.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35B08B84
https://careerbuilder.vn/vi/tim-viec-lam/operation-documentation-in-freight-forwarder.35BDE1AA.html,"operation, documentation in freight forwarder",CÔNG TY TNHH NBLUE LOGIS,Hồ Chí Minh,2023-11-30,2023-09-30,Nhân viên chính thức,Trên14 Tr VND,Nhân viên,14.0,,VND,5.0,25.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDE1AA
https://careerbuilder.vn/vi/tim-viec-lam/ky-thuat-co-khi-hai-duong.35BDE8AE.html,kỹ thuật cơ khí hải dương,Công ty Cổ phần tập đoàn Đức Anh Global,Hải Dương,2023-11-30,2023-09-30,Nhân viên chính thức,10 Tr - 30 Tr VND,Nhân viên,10.0,30.0,VND,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDE8AE
https://careerbuilder.vn/vi/tim-viec-lam/ky-thuat-co-khi-quang-ninh.35BDD89D.html,kỹ thuật cơ khí quảng ninh,Công ty Cổ phần tập đoàn Đức Anh Global,Quảng Ninh,2023-11-30,2023-09-30,Nhân viên chính thức,10 Tr - 50 Tr VND,Nhân viên,10.0,50.0,VND,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDD89D
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-hai-duong.35BDE8A0.html,trưởng phòng kinh doanh hải dương,Công ty Cổ phần tập đoàn Đức Anh Global,Hải Dương,2023-12-31,2023-09-30,Nhân viên chính thức,15 Tr - 50 Tr VND,Quản lý,15.0,50.0,VND,2.0,20.0,năm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDE8A0
https://careerbuilder.vn/vi/tim-viec-lam/sinh-vien-moi-tot-nghiep-chuyen-nganh-tieng-trung.35BDA01F.html,sinh viên mới tốt nghiệp chuyên ngành tiếng trung,TNHH Midea,Bình Dương,2023-10-31,2023-09-30,"Nhân viên chính thức, Thực tập",8 Tr - 10 Tr VND,Sinh viên/ Thực tập sinh,8.0,10.0,VND,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDA01F
https://careerbuilder.vn/vi/tim-viec-lam/ke-toan-tong-hop-hcm.35BDE892.html,kế toán tổng hợp - hcm,Công Ty Cổ Phần Phúc Sinh,Hồ Chí Minh,2023-10-30,2023-09-30,Nhân viên chính thức,20 Tr - 22 Tr VND,Trưởng nhóm / Giám sát,20.0,22.0,VND,3.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDE892
https://careerbuilder.vn/vi/tim-viec-lam/giao-dich-quoc-te-va-xnk.35BDE859.html,giao dịch quốc tế và xnk,Công ty TNHH Vạn Niên,Hà Nội,2023-10-31,2023-09-30,Nhân viên chính thức,12 Tr - 18 Tr VND,Nhân viên,12.0,18.0,VND,1.0,3.0,năm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDE859
https://careerbuilder.vn/vi/tim-viec-lam/field-sales-freight-forwarder-hanoi.35BDB275.html,field sales - freight forwarder (hanoi),Bảo mật,Hà Nội,2023-10-29,2023-09-30,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,5.0,năm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB275
https://careerbuilder.vn/vi/tim-viec-lam/aqua-feed-purchasing-manager.35BDB207.html,aqua feed purchasing manager,ShelbyGlobal Vietnam Company Limited,Đồng Tháp,2023-10-29,2023-09-30,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,5.0,,năm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35BDB207
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-sales-logistics.35BDB1FA.html,nhân viên sales logistics,CHI NHÁNH CÔNG TY TNHH GIAO NHẬN GẤU TRÚC TOÀN CẦU,Hà Nội,2023-10-29,2023-09-30,Nhân viên chính thức,10 Tr - 30 Tr VND,Nhân viên,10.0,30.0,VND,2.0,,năm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB1FA
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-xuat-khau.35BDB1B7.html,nhân viên kinh doanh xuất khẩu,CÔNG TY TNHH COMEHOME.VN,Bình Dương,2023-10-29,2023-09-30,Nhân viên chính thức,10 Tr - 30 Tr VND,Nhân viên,10.0,30.0,VND,2.0,3.0,năm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB1B7
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh.35BDB1D4.html,nhân viên kinh doanh,Công ty TNHH Đức Lợi 2,Bình Dương,2023-10-29,2023-09-30,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,,năm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB1D4
https://careerbuilder.vn/vi/tim-viec-lam/tan-binh-hcm-sales-executive-logistics-forwarder-12m-20m-22718.35BDB1CA.html,"[tân bình, hcm] sales executive (logistics/forwarder) (12m - 20m) (22718)",Công Ty TNHH Reeracoen Việt Nam,Hồ Chí Minh,2023-10-29,2023-09-30,Nhân viên chính thức,12 Tr - 20 Tr VND,Nhân viên,12.0,20.0,VND,2.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB1CA
https://careerbuilder.vn/vi/tim-viec-lam/field-sales-freight-forwarder-hcmc.35BDB268.html,field sales - freight forwarder (hcmc),Bảo mật,Hồ Chí Minh,2023-10-29,2023-09-30,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB268
https://careerbuilder.vn/vi/tim-viec-lam/purchasing-supervisor.35BDB1D0.html,purchasing supervisor,ShelbyGlobal Vietnam Company Limited,Vĩnh Phúc,2023-10-29,2023-09-30,Nhân viên chính thức,16 Tr - 21 Tr VND,Trưởng nhóm / Giám sát,16.0,21.0,VND,7.0,,năm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB1D0
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-mua-hang.35BDB156.html,nhân viên mua hàng,Công ty Cổ phần tập đoàn Đức Anh Global,Hà Nội,2023-10-29,2023-09-30,Nhân viên chính thức,8 Tr - 15 Tr VND,Nhân viên,8.0,15.0,VND,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB156
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau-biet-tieng-trung.35BDA00B.html,nhân viên xuất nhập khẩu (biết tiếng trung),CÔNG TY TNHH NỘI THẤT QIN DING,Bình Dương,2023-10-29,2023-09-30,Nhân viên chính thức,10 Tr - 15 Tr VND,Nhân viên,10.0,15.0,VND,1.0,,năm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDA00B
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-mua-hang.35BDE672.html,trưởng phòng mua hàng,Công ty Cổ phần Mạc Tích,Hồ Chí Minh,2023-10-29,2023-09-30,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,4.0,10.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDE672
