job_link,job_title,comp_name,location,expire_date,update_date,staff_type,salary,job_level,sal_min,sal_max,currency,exp_min,exp_max,exp_measurement,location_Bình Dương,location_Hồ Chí Minh,location_Hà Nội,location_Bà Rịa - Vũng Tàu,location_Đồng Nai,location_Hải Phòng,location_Vĩnh Long,location_Tây Ninh,location_Hưng Yên,location_Hậu Giang,location_Phú Yên,location_Ninh Thuận,location_Quảng Ngãi,location_Bắc Ninh,location_Hải Dương,location_Thừa Thiên- Huế,location_Long An,location_Nghệ An,location_Bắc Giang,location_Bến Tre,location_Đà Nẵng,location_Lâm Đồng,location_Hà Nam,location_Quảng Bình,location_Bình Thuận,location_Lào Cai,location_Vĩnh Phúc,location_Bình Phước,location_Đồng Tháp,location_Bình Định,location_Thanh Hóa,location_Tiền Giang,location_Quảng Ninh,location_Cần Thơ,location_Gia Lai,location_An Giang,location_Khánh Hòa,location_Yên Bái,location_Khác,location_Quảng Nam,location_Cao Bằng,location_Phú Thọ,industry_Dịch vụ khách hàng,industry_Vận chuyển / Giao nhận /Kho vận,industry_Kế toán / Kiểm toán,industry_Dược phẩm,industry_Y tế / Chăm sóc sức khỏe,industry_Bán hàng / Kinh doanh,industry_Bán lẻ / Bán sỉ,industry_Quản lý điều hành,industry_Xuất nhập khẩu,industry_Dệt may / Da giày / Thời trang,industry_In ấn / Xuất bản,industry_Sản xuất / Vận hành sản xuất,industry_Thực phẩm & Đồ uống,industry_Hóa học,industry_Lao động phổ thông,industry_Tài chính / Đầu tư,industry_Công nghệ thực phẩm / Dinh dưỡng,industry_Thu mua / Vật tư,industry_Bưu chính viễn thông,industry_Mới tốt nghiệp / Thực tập,industry_Bảo hiểm,industry_Cơ khí / Ô tô / Tự động hóa,industry_Thủy lợi,industry_Xây dựng,industry_Ngành khác,industry_Biên phiên dịch,industry_Hành chính / Thư ký,industry_Hàng hải,industry_Bảo trì / Sửa chữa,industry_Điện / Điện tử / Điện lạnh,industry_Tư vấn,industry_Nội ngoại thất,industry_Thống kê,industry_Nhân sự,industry_An Ninh / Bảo Vệ,industry_Tiếp thị / Marketing,industry_Ngân hàng,industry_Đồ gỗ,industry_Quản lý chất lượng (QA/QC),industry_Bất động sản,industry_Mỹ thuật / Nghệ thuật / Thiết kế,industry_Quảng cáo / Đối ngoại / Truyền Thông,industry_Nhà hàng / Khách sạn,industry_Du lịch,industry_Công nghệ sinh học,industry_Luật / Pháp lý,industry_CNTT - Phần mềm,industry_CNTT - Phần cứng / Mạng,industry_Tiếp thị trực tuyến,industry_Hàng không,industry_An toàn lao động,industry_Nông nghiệp,industry_Dầu khí,industry_Giáo dục / Đào tạo,industry_Hàng gia dụng / Chăm sóc cá nhân,job_id
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-xuat-nhap-khau.35BDF1CA.html,chuyên viên xuất nhập khẩu,Công Ty Cổ Phần Thời Trang & Mỹ Phẩm Duy Anh (DAFC),Hà Nội,2023-12-04,2023-11-05,Nhân viên chính thức,13 Tr - 16 Tr VND,Nhân viên,13.0,16.0,VND,2.0,4.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDF1CA
https://careerbuilder.vn/vi/tim-viec-lam/customer-service-associate-manufacturing-giang-dien-dong-nai.35BED8DB.html,"customer service associate (manufacturing, giang điền – đồng nai)",Cargill Vietnam,Đồng Nai,2023-11-30,2023-11-05,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,2.0,năm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BED8DB
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-ky-thuat.35BEE79B.html,trưởng phòng kỹ thuật,CÔNG TY CỔ PHẦN TRANSIMEX,Long An,2023-12-31,2023-11-04,Nhân viên chính thức,25 Tr - 35 Tr VND,Quản lý,25.0,35.0,VND,3.0,5.0,năm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE79B
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-xuat-nhap-khau-thu-nhap-15tr-tro-len.35BEE776.html,trưởng phòng xuất nhập khẩu (thu nhập 15tr trở lên),Công Ty TNHH Kinh Doanh Thương Mại Và Xuất Nhập Khẩu Bảo Tín,Hà Nội,2023-11-20,2023-11-04,Nhân viên chính thức,Trên15 Tr VND,Trưởng nhóm / Giám sát,15.0,,VND,2.0,,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE776
https://careerbuilder.vn/vi/tim-viec-lam/supply-chain-manager.35BEE757.html,supply chain manager,Action Composites Hightech Industries,Đồng Nai,2023-12-03,2023-11-04,Nhân viên chính thức,60 Tr - 70 Tr VND,Quản lý,60.0,70.0,VND,5.0,7.0,năm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE757
https://careerbuilder.vn/vi/tim-viec-lam/thu-ky-kho.35BEE74B.html,thư ký kho,CÔNG TY CỔ PHẦN  KTG ELECTRIC,Đồng Nai,2023-11-30,2023-11-04,Nhân viên chính thức,8 Tr - 10 Tr VND,Nhân viên,8.0,10.0,VND,1.0,2.0,năm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE74B
https://careerbuilder.vn/vi/tim-viec-lam/supply-chain-executive.35BEE747.html,supply chain executive,CÔNG TY TNHH KỸ NGHỆ VIỆT NAM,Hồ Chí Minh,2023-11-30,2023-11-04,Nhân viên chính thức,9 Tr - 10 Tr VND,Nhân viên,9.0,10.0,VND,1.0,2.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE747
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-lai-xe-giao-nhan-tai-ha-noi.35BEE719.html,nhân viên lái xe giao nhận (tại hà nội),THỜI TRANG LINING,Hà Nội,2023-11-30,2023-11-04,Nhân viên chính thức,8 Tr - 10 Tr VND,Nhân viên,8.0,10.0,VND,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE719
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-lai-xe-nang.35BEE71A.html,nhân viên lái xe nâng,CÔNG TY CỔ PHẦN VIKOHASAN,Hà Nam,2023-11-30,2023-11-04,Nhân viên chính thức,"8,5 Tr - 11 Tr VND",Nhân viên,8.5,11.0,VND,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE71A
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-ke-toan-kho.35BEE671.html,nhân viên kế toán kho,Công ty TNHH Chế biến thực phẩm Đông Đô,Hà Nội,2023-11-30,2023-11-04,Nhân viên chính thức,10 Tr - 11 Tr VND,Nhân viên,10.0,11.0,VND,1.0,,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE671
https://careerbuilder.vn/vi/tim-viec-lam/99265-sales-executive-senior-sales-logistics.35BDF0E0.html,99265 - sales executive / senior sales - logistics,"RGF HR Agent Vietnam Co., LTD",Hồ Chí Minh,2023-12-03,2023-11-04,Nhân viên chính thức,15 Tr - 30 Tr VND,Nhân viên,15.0,30.0,VND,2.0,,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDF0E0
https://careerbuilder.vn/vi/tim-viec-lam/giam-sat-khu-vuc-quang-binh-am.35BDF0F8.html,giám sát khu vực quảng bình (am),Công Ty TNHH BEST EXPRESS VIỆT NAM,Quảng Bình,2023-12-03,2023-11-04,Nhân viên chính thức,18 Tr - 35 Tr VND,Trưởng nhóm / Giám sát,18.0,35.0,VND,1.0,3.0,năm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDF0F8
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-thu-kho.35BDF049.html,nhân viên thủ kho,Công ty TNHH Dịch vụ và Thương Mại Tân Nam Chinh,Bình Thuận,2023-12-03,2023-11-04,"Nhân viên chính thức, Bán thời gian",Cạnh tranh,Nhân viên,,,,2.0,,năm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDF049
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-dich-vu-logistics-cong-ty-npl.35BDEF63.html,trưởng phòng kinh doanh dịch vụ logistics - công ty npl,Tập Đoàn Kim Tín,Hồ Chí Minh,2023-12-03,2023-11-04,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,3.0,5.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDEF63
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-chung-tu-hang-bien-docs-seafreight.35BDEEA8.html,nhân viên chứng từ hàng biển (docs seafreight),Công ty TNHH Toàn Cầu Khải Minh,Hà Nội,2023-12-03,2023-11-04,Nhân viên chính thức,7 Tr - 10 Tr VND,Nhân viên,7.0,10.0,VND,1.0,,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDEEA8
https://careerbuilder.vn/vi/tim-viec-lam/pricing-manager-logistics.35BDEFAC.html,pricing manager logistics,WINWIN GROUP,Hồ Chí Minh,2023-12-03,2023-11-04,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDEFAC
https://careerbuilder.vn/vi/tim-viec-lam/contractor-driver-operations.35BDF007.html,"contractor, driver operations",CÔNG TY TNHH LALAMOVE VIETNAM,Hà Nội,2023-12-03,2023-11-04,"Thời vụ/ Nghề tự do, Thực tập",6 Tr - 7 Tr VND,Mới tốt nghiệp,6.0,7.0,VND,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDF007
https://careerbuilder.vn/vi/tim-viec-lam/sales-executive.35BD6DBA.html,sales executive,"MLC ITL Logistics Co.,Ltd - A subsidiary of Mitsubishi Logistics Corp.",Hồ Chí Minh,2023-12-03,2023-11-04,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,8.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BD6DBA
https://careerbuilder.vn/vi/tim-viec-lam/cong-tac-vien-van-hanh-doi-tac-tai-xe.35BDF012.html,cộng tác viên vận hành đối tác tài xế,CÔNG TY TNHH LALAMOVE VIETNAM,Hà Nội,2023-12-03,2023-11-04,"Thời vụ/ Nghề tự do, Thực tập",6 Tr - 7 Tr VND,Mới tốt nghiệp,6.0,7.0,VND,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDF012
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-thiet-ke-ky-thuat.35BDF0D6.html,nhân viên thiết kế kỹ thuật,Công Ty TNHH Thương Mại Rồng Phương Bắc,Đồng Nai,2023-12-03,2023-11-04,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,,năm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDF0D6
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-forwarding.35BDEEE2.html,trưởng phòng kinh doanh (forwarding),Tập Đoàn Kim Tín,Hồ Chí Minh,2023-12-03,2023-11-04,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,5.0,7.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDEEE2
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-ve-sinh-khu-khuan.35BDE655.html,nhân viên vệ sinh - khử khuẩn,Bảo mật,Hồ Chí Minh,2023-12-03,2023-11-04,"Nhân viên chính thức, Bán thời gian, Thời vụ/ Nghề tự do",8 Tr - 15 Tr VND,Nhân viên,8.0,15.0,VND,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDE655
https://careerbuilder.vn/vi/tim-viec-lam/tuyen-gap-nhan-vien-giao-hang-bang-xe-may-xang-va-xe-cua-cong-ty.35BDEE98.html,tuyển gấp nhân viên giao hàng bằng xe máy (xăng và xe của công ty),Công ty cổ phần đầu tư thương mại Bảo Lam,Hà Nội,2023-12-03,2023-11-04,Nhân viên chính thức,12 Tr - 15 Tr VND,Mới tốt nghiệp,12.0,15.0,VND,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDEE98
https://careerbuilder.vn/vi/tim-viec-lam/pricing-booking-leader-logistics.35BDEEB3.html,pricing/booking leader (logistics),CÔNG TY TNHH VẬN CHUYỂN VÙNG VỊNH,Hồ Chí Minh,2023-12-03,2023-11-04,Nhân viên chính thức,15 Tr - 20 Tr VND,Quản lý,15.0,20.0,VND,2.0,4.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDEEB3
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-chung-tu-khai-bao-hai-quan.35BDEEDF.html,nhân viên chứng từ khai báo hải quan,Công ty TNHH Toàn Cầu Khải Minh,Hà Nội,2023-12-03,2023-11-04,Nhân viên chính thức,Trên7 Tr VND,Nhân viên,7.0,,VND,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDEEDF
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-tu-van-nghiep-vu-hai-quan.35BDEEE5.html,chuyên viên tư vấn nghiệp vụ hải quan,Công ty TNHH Toàn Cầu Khải Minh,Hà Nội,2023-12-03,2023-11-04,Nhân viên chính thức,Trên8 Tr VND,Nhân viên,8.0,,VND,1.0,,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDEEE5
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-cham-soc-khach-hang-xuat-nhap-khau.35BDEED9.html,nhân viên chăm sóc khách hàng xuất nhập khẩu,Công ty TNHH Toàn Cầu Khải Minh,Hà Nội,2023-12-03,2023-11-04,Nhân viên chính thức,7 Tr - 10 Tr VND,Nhân viên,7.0,10.0,VND,1.0,,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDEED9
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-khai-bao-hai-quan.35BEE4E7.html,nhân viên khai báo hải quan,CN CÔNG TY TNHH SITC LOGISTICS VIỆT NAM TẠI TPHCM,Hồ Chí Minh,,2023-11-04,Nhân viên chính thức,10 Tr - 12 Tr VND,Nhân viên,10.0,12.0,VND,3.0,5.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE4E7
https://careerbuilder.vn/vi/tim-viec-lam/thanh-xuan-ke-toan-kho.35BE055B.html,thanh xuân- kế toán kho,Công ty Cổ phần Đầu tư Thương mại Kỹ thuật A&T Việt Nam,Hà Nội,,2023-11-04,Nhân viên chính thức,9 Tr - 10 Tr VND,Nhân viên,9.0,10.0,VND,2.0,5.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE055B
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-logistics.35BE0543.html,nhân viên logistics,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU,Hà Nội,2023-11-15,2023-11-04,Nhân viên chính thức,13 Tr - 15 Tr VND,Nhân viên,13.0,15.0,VND,2.0,,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0543
https://careerbuilder.vn/vi/tim-viec-lam/quan-ly-san-xuat.35BE1241.html,quản lý sản xuất,CÔNG TY TNHH DỊCH VỤ THƯƠNG MẠI VÀ XUẤT NHẬP KHẨU VIỆT ANH,Hà Nội,2023-11-29,2023-11-04,Nhân viên chính thức,9 Tr - 10 Tr VND,Trưởng nhóm / Giám sát,9.0,10.0,VND,2.0,5.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE1241
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-dieu-phoi.35BE11FC.html,nhân viên điều phối,CÔNG TY CP PHÂN PHỐI VÀ BÁN LẺ BT (BTCOM),Hà Nội,2023-11-30,2023-11-04,Nhân viên chính thức,8 Tr - 10 Tr VND,Nhân viên,8.0,10.0,VND,2.0,3.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE11FC
https://careerbuilder.vn/vi/tim-viec-lam/tai-xe.35BED69A.html,tài xế,Công Ty TNHH Gia Nguyễn - A.P.T,Hồ Chí Minh,2023-11-28,2023-11-04,Nhân viên chính thức,8 Tr - 10 Tr VND,Nhân viên,8.0,10.0,VND,1.0,3.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BED69A
https://careerbuilder.vn/vi/tim-viec-lam/urgent-nhan-vien-kinh-doanh-xuat-nhap-khau-binh-duong-8-10m.35BED69E.html,[urgent] - nhân viên kinh doanh xuất nhập khẩu  (bình dương) (8-10m),Công Ty TNHH Star Concord (Việt Nam),Bình Dương,2023-11-20,2023-11-04,Nhân viên chính thức,"8,5 Tr - 12 Tr VND",Nhân viên,8.5,12.0,VND,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BED69E
